transaction_id,customer_id,transaction_date,amount,product_category,region,payment_method,discount_pct,is_returned
431,1640,2024-08-22,862.64,Health,East,Net Banking,0,0
432,2057,2025-12-11,12.93,Travel,North,UPI,0,0
433,1688,2023-11-21,34.05,Software,South,Wallet,10,1
434,1460,2025-09-18,262.38,Home & Garden,South,Debit Card,0,0
435,1955,2024-12-17,217.21,Apparel,North,Net Banking,0,0
436,2907,2024-12-23,88.98,Food & Beverage,West,Net Banking,0,0
437,1470,2023-10-04,23.5,Books,West,Net Banking,10,0
438,2399,2024-06-19,23.43,Sports,Central,Credit Card,5,0
439,2046,2023-06-01,-88.645,Food & Beverage,South,Debit Card,15,0
440,1750,2025-08-12,24.68,Food & Beverage,Central,Debit Card,10,0
441,2694,2023-09-16,105.3,Home & Garden,North,Credit Card,10,0
442,1038,2023-11-20,80.58,Apparel,Central,Credit Card,10,0
443,1230,2025-10-13,22.34,Software,South,Credit Card,10,0
444,2389,2025-05-18,58.8,Travel,West,UPI,0,0
445,1563,2026-04-06,3.75,Sports,West,Net Banking,20,0
446,1438,2024-11-18,135.24,Food & Beverage,North,UPI,25,0
447,2800,2023-11-06,-88.645,Home & Garden,East,Debit Card,5,0
448,2307,2025-03-13,30.14,Travel,Central,Credit Card,0,0
449,1027,2025-12-15,35.04,Home & Garden,North,Net Banking,10,0
450,1226,2024-09-11,122.67,Apparel,West,Wallet,0,0
451,2301,2024-04-17,102.26,Health,South,Net Banking,0,0
452,1798,2024-04-05,227.63,Home & Garden,South,Wallet,20,0
453,2633,2025-03-24,35.45,Software,East,Net Banking,15,0
454,1284,2025-04-25,40.74,Home & Garden,East,Credit Card,20,0
455,1879,2026-03-10,69.07,Travel,West,Wallet,15,0
456,1960,2024-10-28,25.04,Apparel,East,Wallet,0,0
457,2505,2023-09-19,67.29,Software,East,Debit Card,5,0
458,1453,2026-06-18,25.54,Electronics,South,Net Banking,0,1
459,2020,2023-12-21,148.57,Home & Garden,Central,UPI,15,0
460,2853,2025-02-08,29.3,Apparel,South,UPI,5,0
461,1816,2023-06-29,121.93,Health,South,Debit Card,10,0
462,1659,2023-03-07,516.95,Books,West,Debit Card,0,0
463,2540,2025-03-30,150.49,Travel,West,Debit Card,10,0
464,1547,2023-06-20,111.17,Apparel,Central,Credit Card,10,0
465,2216,2024-04-18,17.53,Travel,North,Credit Card,15,0
466,2073,2024-06-17,476.68,Health,East,Credit Card,0,0
467,2536,2026-02-04,343.39,Books,East,Credit Card,10,0
468,1017,2024-03-14,74.62,Apparel,South,Debit Card,20,0
469,2196,2025-04-14,56.77,Health,South,Debit Card,0,0
470,2244,2023-08-15,33.89,Sports,Central,Credit Card,30,0
471,1158,2024-03-17,770.66,Sports,East,Credit Card,0,0
472,1477,2024-01-31,230.62,Travel,South,Wallet,25,0
473,2070,2024-12-28,36.23,Food & Beverage,South,Net Banking,20,1
474,2397,2023-03-25,336.68,Software,West,Wallet,15,0
475,1518,2025-11-02,448.98,Apparel,North,Net Banking,0,0
476,1099,2024-11-23,87.75,Books,Central,Credit Card,0,0
477,2916,2024-05-07,59.55,Food & Beverage,North,Credit Card,0,0
478,2769,2026-02-17,27.34,Travel,North,Credit Card,20,0
479,2061,2025-08-27,210.38,Sports,Central,Wallet,0,0
480,1280,2023-12-19,53.92,Health,East,Debit Card,10,0
481,2373,2025-12-16,51.31,Health,South,Net Banking,15,0
482,1497,2023-02-09,88.78,Sports,Central,Wallet,5,1
483,1302,2024-10-01,33.73,Electronics,South,Credit Card,20,0
484,1181,2023-06-22,563.47,Home & Garden,West,Debit Card,10,1
485,1607,2023-09-16,287.58,Apparel,North,Wallet,10,0
486,2123,2024-05-31,98.68,Home & Garden,West,Net Banking,10,0
487,1700,2024-12-30,32.41,Books,North,Credit Card,20,0
488,1993,2024-06-06,34.58,Electronics,East,Net Banking,0,0
489,2140,2025-04-18,,Books,Central,Credit Card,0,0
490,1191,2023-04-27,20.56,Apparel,East,Credit Card,30,0
491,1253,2023-07-03,132.58,Sports,North,UPI,0,0
492,1981,2026-02-13,41.64,Food & Beverage,West,Net Banking,0,0
493,1928,2023-06-11,38.88,Software,North,Debit Card,10,1
494,2185,2024-06-26,33.9,Food & Beverage,East,Credit Card,20,0
495,2280,2026-06-14,300.15,Apparel,East,Debit Card,0,0
496,2347,2025-04-18,36.22,Travel,West,Wallet,0,0
497,1128,2025-12-25,412.75,Books,West,Credit Card,10,0
498,1018,2025-12-29,63.74,Software,East,Credit Card,10,0
499,2817,2024-03-22,20.2,Software,North,Credit Card,0,0
500,2759,2024-02-20,158.08,Sports,North,Debit Card,30,1
501,1566,2024-06-15,261.06,Electronics,Central,UPI,10,0
502,1570,2024-03-16,32.15,Software,East,Net Banking,10,0
503,2347,2025-01-07,97.11,Software,Central,Credit Card,0,0
504,2896,2024-04-08,131.91,Travel,East,Net Banking,25,0
505,1686,2024-01-31,100.96,Books,Central,Net Banking,0,0
506,2816,2024-12-11,51.95,Books,South,Net Banking,15,0
507,1626,2024-01-30,259.29,Food & Beverage,North,Debit Card,0,1
508,2312,2023-11-22,66.6,Electronics,North,Net Banking,5,0
509,2967,2026-01-19,43.52,Software,South,Wallet,10,0
510,1854,2025-01-19,10.83,Books,West,Debit Card,0,0
511,2687,2025-12-29,,Health,South,Debit Card,0,0
512,1962,2026-04-04,116.64,Travel,North,Wallet,0,0
513,2663,2024-10-03,82.07,Books,East,UPI,20,0
514,1155,2023-08-02,261.11,Home & Garden,Central,UPI,10,0
515,1490,2024-01-04,349.44,Food & Beverage,North,Credit Card,5,0
516,2410,2023-02-18,67.08,Health,South,UPI,10,0
517,1785,2025-12-11,281.01,Sports,East,Credit Card,0,0
518,2128,2026-06-16,45.87,Software,North,Net Banking,5,1
519,2953,2023-05-13,75.2,Sports,South,Credit Card,10,0
520,2417,2025-09-25,72.66,Apparel,North,UPI,0,0
521,2835,2025-02-24,598.77,Software,South,Credit Card,0,0
522,1246,2026-04-04,19.41,Sports,South,Debit Card,25,0
523,2200,2024-01-08,96.64,Sports,North,UPI,0,0
524,2063,2024-04-23,39.05,Electronics,East,Credit Card,5,0
525,2501,2025-04-11,62.88,Apparel,North,UPI,15,0
526,2706,2024-10-11,59.73,Home & Garden,North,Wallet,10,0
527,1759,2024-11-12,98.15,Health,East,UPI,10,0
528,1538,2024-11-18,453.19,Software,North,Wallet,0,0
529,2891,2023-03-23,882.18,Books,Central,Credit Card,0,0
530,2842,2023-03-28,197.92,Sports,Central,Wallet,10,0
531,1921,2023-08-13,27.8,Apparel,Central,UPI,0,0
532,1408,2023-01-16,73.0,Health,South,Debit Card,5,0
533,1525,2025-04-01,123.07,Food & Beverage,West,Wallet,10,0
534,1828,2023-06-12,55.24,Health,North,UPI,15,0
535,2530,2024-05-28,64.55,Travel,West,Debit Card,0,1
536,1903,2023-12-16,82.65,Software,Central,Net Banking,30,0
537,2849,2024-11-11,227.39,Books,East,Wallet,30,0
538,1036,2026-01-20,170.07,Books,Central,Wallet,0,0
539,1685,2023-06-30,43.28,Sports,North,Credit Card,0,0
540,1020,2025-01-12,183.35,Home & Garden,West,Net Banking,0,0
541,1321,2024-10-21,712.82,Health,West,Credit Card,0,0
542,2800,2026-04-27,14.65,Books,South,Credit Card,10,0
543,1512,2024-05-07,53.26,Health,East,UPI,10,0
544,1400,2025-07-11,48.62,Apparel,Central,Credit Card,0,0
545,1654,2023-05-08,99.08,Software,East,Wallet,10,0
546,1972,2024-07-18,10.09,Software,North,Credit Card,20,1
547,2907,2026-04-25,460.96,Software,South,Debit Card,10,0
548,1471,2024-07-03,95.22,Books,Central,Wallet,0,0
549,2167,2024-03-28,128.74,Software,North,UPI,0,0
550,2116,2024-04-15,112.03,Electronics,East,Credit Card,10,0
551,2378,2025-09-14,48.43,Apparel,South,Debit Card,10,0
552,1834,2025-01-07,208.18,Books,Central,Debit Card,15,0
553,2824,2023-08-12,90.58,Books,East,Wallet,0,0
554,1727,2023-06-03,7.38,Food & Beverage,Central,Credit Card,5,0
555,2983,2024-07-13,79.06,Travel,South,Debit Card,5,1
556,1854,2023-12-17,64.52,Electronics,South,Credit Card,15,0
557,1051,2026-03-16,207.7,Software,East,Wallet,15,0
558,2689,2023-12-15,2302.37,Sports,Central,Net Banking,30,0
559,2722,2023-07-01,,Travel,West,Debit Card,20,0
560,1575,2024-09-28,1145.69,Books,North,UPI,10,0
561,2214,2025-10-14,39.51,Electronics,South,Credit Card,30,0
562,2149,2023-06-28,42.67,Software,Central,Wallet,0,0
563,1150,2025-11-28,66.97,Travel,East,Wallet,0,0
564,1314,2025-02-10,149.94,Books,East,UPI,0,0
565,1570,2025-06-12,41.73,Sports,South,Net Banking,0,0
566,2366,2025-10-23,13.01,Travel,South,Credit Card,15,0
567,1305,2025-10-12,92.54,Software,West,Net Banking,0,0
568,2716,2023-03-05,22.84,Health,East,Wallet,15,0
569,1682,2023-01-29,343.43,Sports,Central,Debit Card,15,0
570,1838,2024-01-07,194.93,Health,North,Net Banking,15,0
571,2807,2023-04-07,36.18,Food & Beverage,North,Debit Card,0,1
572,2078,2026-05-11,155.55,Home & Garden,West,UPI,5,0
573,2003,2025-09-19,46.63,Home & Garden,Central,Wallet,15,0
574,1444,2023-01-21,84.55,Electronics,North,Debit Card,0,1
575,1613,2025-01-04,85.63,Books,North,Credit Card,20,0
576,1993,2026-01-30,60.17,Travel,Central,Wallet,15,1
577,1264,2025-12-05,243.91,Food & Beverage,Central,UPI,0,0
578,2077,2023-03-07,23.5,Travel,South,Credit Card,0,0
579,2596,2024-08-25,171.46,Health,North,Wallet,0,0
580,2004,2026-04-02,129.73,Apparel,North,Net Banking,20,0
581,2644,2026-02-08,16.69,Travel,West,Wallet,0,0
582,1005,2023-12-04,34.7,Sports,South,Credit Card,10,0
583,2127,2023-05-03,24.22,Books,South,Debit Card,0,0
584,2220,2024-03-22,57.99,Travel,North,Debit Card,10,0
585,1774,2024-09-02,95.4,Books,East,Wallet,0,0
586,1877,2024-11-01,29.55,Books,East,Wallet,10,0
587,1992,2024-09-06,288.0,Food & Beverage,Central,UPI,0,0
588,1884,2025-06-15,320.33,Health,South,Net Banking,10,0
589,2374,2023-10-08,395.96,Software,North,UPI,0,0
590,1047,2025-12-02,3.45,Health,North,UPI,20,0
591,1867,2024-08-18,932.44,Food & Beverage,North,Debit Card,15,0
592,1823,2024-12-03,109.87,Sports,West,Debit Card,20,0
593,1936,2025-12-10,95.27,Apparel,East,Credit Card,0,0
594,2844,2023-07-29,79.66,Software,West,UPI,0,0
595,1656,2023-05-06,18.44,Books,North,Credit Card,10,0
596,1269,2024-05-06,138.62,Books,North,Wallet,20,0
597,1370,2025-08-17,622.87,Home & Garden,South,Credit Card,0,0
598,1636,2025-08-27,108.29,Home & Garden,South,Debit Card,0,0
599,2130,2024-08-03,23.62,Electronics,East,UPI,15,0
600,2694,2025-02-15,14.43,Books,Central,Debit Card,5,0
601,2683,2023-09-15,63.25,Home & Garden,North,Wallet,10,0
602,1657,2026-04-26,36.86,Apparel,South,Net Banking,10,0
603,1120,2023-08-18,209.16,Software,East,UPI,5,0
604,1831,2023-07-08,466.15,Food & Beverage,West,Debit Card,15,0
605,2811,2023-01-10,158.16,Home & Garden,North,Net Banking,20,0
606,2628,2026-02-11,81.28,Health,Central,Wallet,25,0
607,2082,2026-01-04,76.78,Software,East,Net Banking,0,0
608,2975,2024-11-06,98.03,Software,Central,Debit Card,10,0
609,2370,2024-05-16,22.38,Electronics,North,Debit Card,0,0
610,1741,2023-03-26,185.44,Apparel,East,Wallet,25,0
611,2498,2023-02-18,24.61,Travel,South,Wallet,5,0
612,1117,2025-04-17,343.57,Electronics,Central,Net Banking,25,0
613,2854,2025-10-04,58.21,Home & Garden,West,Net Banking,0,0
614,1791,2024-11-19,243.95,Health,West,Debit Card,0,0
615,2151,2024-01-22,15.36,Travel,Central,Wallet,25,0
616,2417,2025-08-27,241.9,Books,North,Credit Card,25,0
617,2932,2025-10-02,461.75,Apparel,North,Wallet,15,0
618,2013,2023-08-06,19.34,Home & Garden,North,UPI,0,0
619,2665,2025-10-01,78.55,Software,West,UPI,0,0
620,2082,2026-06-07,134.54,Health,West,Wallet,15,0
621,1634,2023-09-12,142.69,Electronics,South,Net Banking,10,0
622,1513,2023-08-24,59.89,Home & Garden,North,UPI,20,0
623,2775,2025-11-15,48.47,Software,West,Debit Card,0,0
624,1802,2023-09-28,121.99,Health,West,Debit Card,0,1
625,2120,2023-05-03,137.42,Apparel,North,Debit Card,15,0
626,2662,2024-10-17,,Food & Beverage,North,Wallet,0,0
627,2142,2023-09-16,33.45,Software,West,UPI,5,0
628,1560,2025-08-05,385.16,Sports,Central,Net Banking,5,0
629,2625,2023-02-16,102.43,Apparel,West,Debit Card,10,0
630,1488,2025-05-12,5.89,Home & Garden,South,Net Banking,0,0
631,2261,2024-06-08,388.0,Health,East,Debit Card,20,0
632,2909,2025-06-06,43.97,Sports,North,Wallet,5,0
633,1897,2023-07-27,97.52,Health,South,Debit Card,0,0
634,2296,2025-01-16,141.15,Books,Central,Wallet,0,0
635,2213,2023-05-29,,Travel,East,UPI,30,0
636,1704,2024-03-13,63.65,Travel,West,UPI,10,0
637,2471,2023-06-04,437.51,Books,North,Net Banking,5,0
638,1581,2026-01-18,332.7,Health,West,Debit Card,20,0
639,1790,2023-12-24,63.53,Food & Beverage,South,UPI,15,0
640,1861,2026-04-12,212.51,Travel,North,Credit Card,0,0
641,1247,2026-05-25,248.89,Software,West,Credit Card,0,1
642,2987,2024-03-31,234.11,Books,North,Net Banking,30,0
643,2100,2025-02-14,22.75,Health,South,UPI,10,0
644,1154,2024-09-20,645.08,Electronics,West,Wallet,5,0
645,2680,2026-05-07,51.59,Travel,East,Credit Card,25,0
646,2459,2025-04-11,102.64,Home & Garden,Central,UPI,0,0
647,1997,2024-04-30,59.05,Electronics,West,Wallet,15,0
648,2110,2024-06-16,118.59,Food & Beverage,North,Debit Card,10,0
649,1697,2023-07-19,31.91,Travel,West,UPI,10,1
650,2309,2024-01-06,68.71,Home & Garden,North,Debit Card,10,0
651,2998,2025-10-10,112.09,Electronics,South,Credit Card,0,0
652,2244,2025-05-02,391.34,Home & Garden,Central,Debit Card,20,1
653,2093,2023-09-05,338.56,Books,North,Credit Card,25,0
654,2071,2025-02-26,359.77,Travel,West,Net Banking,5,0
655,2009,2023-09-21,255.29,Software,South,Net Banking,10,0
656,1094,2025-12-17,825.52,Software,East,Credit Card,0,0
657,2774,2023-01-31,63.55,Sports,West,Wallet,15,0
658,1958,2026-06-26,74.49,Travel,Central,Net Banking,15,0
659,2012,2024-08-27,70.9,Books,South,Wallet,15,0
660,1453,2024-05-16,83.65,Home & Garden,West,Wallet,15,0
661,2228,2026-01-12,16.06,Books,North,Wallet,0,0
662,1912,2025-06-04,123.68,Apparel,North,UPI,0,0
663,1218,2024-07-02,163.25,Food & Beverage,North,UPI,0,0
664,1474,2025-04-18,66.1,Electronics,West,Wallet,10,0
665,1432,2026-01-21,10.93,Food & Beverage,Central,Credit Card,0,0
666,1341,2025-04-27,92.36,Books,North,Net Banking,0,0
667,1551,2024-09-05,19.04,Software,West,Debit Card,0,0
668,2636,2024-02-16,150.32,Health,West,UPI,0,0
669,2313,2024-03-07,103.87,Food & Beverage,Central,UPI,0,0
670,2278,2024-11-08,116.84,Health,South,Debit Card,30,0
671,2758,2023-06-08,25.2,Books,South,Wallet,15,0
672,1357,2023-01-14,409.08,Electronics,West,Debit Card,0,0
673,1023,2024-01-08,110.42,Software,South,Wallet,5,0
674,2786,2023-08-13,30.05,Books,East,UPI,10,0
675,1522,2026-01-01,180.47,Sports,Central,Debit Card,30,0
676,2782,2026-06-26,101.22,Food & Beverage,West,Credit Card,0,0
677,2861,2024-05-25,815.91,Books,South,Net Banking,0,0
678,2124,2024-08-25,46.37,Electronics,South,Net Banking,10,0
679,1802,2023-08-04,20.15,Apparel,Central,Net Banking,20,0
680,2204,2025-09-14,127.39,Sports,North,Debit Card,0,1
681,2247,2026-05-28,303.28,Travel,South,Wallet,0,0
682,2930,2025-04-19,1462.0,Books,Central,UPI,0,0
683,1762,2024-12-27,5444.36,Health,North,Net Banking,5,0
684,2683,2026-05-29,13.98,Apparel,West,Debit Card,0,0
685,1442,2024-07-07,76.53,Travel,North,Net Banking,20,0
686,2632,2025-12-01,20.23,Books,South,Wallet,25,0
687,1769,2024-11-06,66.9,Sports,West,Credit Card,0,0
688,2016,2025-05-22,1759.34,Software,West,Credit Card,20,0
689,2349,2023-10-10,33.66,Food & Beverage,North,UPI,0,0
690,1516,2025-12-17,87.68,Sports,West,Credit Card,10,0
691,2040,2025-04-13,44.83,Travel,North,Credit Card,20,0
692,1792,2024-06-20,27.01,Home & Garden,North,Debit Card,5,0
693,1336,2026-01-01,773.83,Apparel,North,Debit Card,0,0
694,2783,2025-07-11,14.2,Health,Central,UPI,0,0
695,1258,2026-02-26,81.53,Sports,South,UPI,5,0
696,1497,2025-04-21,100.04,Sports,West,Debit Card,20,0
697,1896,2025-08-05,86.52,Software,East,Credit Card,15,0
698,1160,2024-10-26,61.63,Apparel,South,Wallet,0,1
699,2499,2026-02-22,624.66,Electronics,East,Credit Card,5,0
700,1852,2023-03-08,7.14,Health,North,Credit Card,20,0
701,2688,2023-01-06,151.98,Travel,West,Wallet,10,0
702,2932,2024-09-28,160.32,Home & Garden,South,UPI,0,0
703,1690,2023-11-10,127.03,Apparel,East,Debit Card,20,0
704,2699,2024-07-18,33.21,Sports,East,UPI,25,0
705,1380,2025-04-05,382.24,Apparel,East,UPI,0,0
706,2569,2024-05-20,359.95,Apparel,South,UPI,0,0
707,2953,2026-01-10,31.84,Books,Central,Debit Card,5,0
708,1957,2025-10-22,21.38,Books,North,UPI,30,0
709,1691,2023-07-23,16.96,Travel,West,UPI,20,0
710,2451,2024-10-23,117.98,Software,East,Net Banking,20,0
711,2637,2025-03-15,95.22,Apparel,South,Credit Card,0,0
712,2292,2024-02-08,58.36,Electronics,East,Net Banking,20,0
713,2859,2026-01-31,1093.98,Home & Garden,South,Debit Card,10,0
714,2601,2024-06-19,51.76,Food & Beverage,Central,Wallet,25,0
715,2441,2026-05-20,112.73,Books,East,Wallet,10,0
716,2192,2024-07-30,71.3,Travel,East,Net Banking,20,0
717,2866,2026-05-17,949.32,Travel,West,Net Banking,0,0
718,2067,2025-02-01,-88.645,Apparel,South,Net Banking,15,0
719,2580,2023-04-27,62.06,Software,South,Credit Card,0,0
720,1285,2024-09-19,188.12,Sports,Central,Debit Card,0,0
721,1397,2025-01-18,68.93,Electronics,East,UPI,10,0
722,1012,2023-04-15,18.82,Apparel,West,Net Banking,10,0
723,2631,2024-05-09,111.27,Food & Beverage,North,Credit Card,5,0
724,2326,2023-02-15,12.86,Books,West,Wallet,0,0
725,2922,2025-04-02,201.2,Health,West,Wallet,0,0
726,2277,2026-05-24,54.82,Software,West,Wallet,0,0
727,1499,2025-09-08,44.8,Food & Beverage,West,Net Banking,0,0
728,1754,2025-08-17,315.89,Food & Beverage,East,Wallet,10,0
729,1035,2025-04-24,27.01,Apparel,West,Wallet,5,0
730,1727,2024-03-24,14.14,Health,South,Wallet,30,0
731,1849,2024-06-19,30.19,Apparel,South,UPI,0,0
732,1090,2024-05-25,1049.85,Health,West,Wallet,0,0
733,1776,2024-06-23,26.99,Travel,South,Credit Card,10,0
734,1605,2023-01-16,139.58,Electronics,East,Net Banking,20,0
735,2946,2023-08-31,247.65,Software,North,UPI,0,0
736,1970,2026-05-15,29.15,Travel,West,UPI,20,0
737,2626,2025-06-30,29.19,Software,South,Net Banking,5,0
738,2022,2025-01-30,111.74,Books,South,Wallet,15,0
739,1418,2024-12-05,117.96,Sports,East,Wallet,25,0
740,1115,2023-04-25,453.57,Electronics,East,Debit Card,0,0
741,1617,2024-02-01,35.76,Software,North,Wallet,10,0
742,2927,2024-01-29,57.24,Sports,Central,Credit Card,20,0
743,2220,2026-01-03,2713.72,Sports,Central,Wallet,20,0
744,1826,2025-09-04,10.47,Sports,Central,Net Banking,5,0
745,2525,2026-01-31,8.19,Apparel,North,Wallet,25,0
746,2650,2023-10-24,17.12,Sports,West,Net Banking,15,0
747,2517,2025-09-28,337.62,Apparel,Central,UPI,5,0
748,2099,2023-06-27,53.2,Travel,Central,Debit Card,0,1
749,1413,2026-05-23,53.18,Health,South,UPI,5,1
750,2400,2025-08-24,28.27,Apparel,South,Net Banking,5,0
751,2444,2023-11-11,271.0,Apparel,West,Debit Card,0,0
752,1729,2025-11-28,17.44,Apparel,East,UPI,25,0
753,2301,2023-09-16,44.8,Electronics,North,Wallet,25,0
754,2021,2023-01-07,29.64,Food & Beverage,Central,Wallet,0,0
755,1761,2023-02-18,3.64,Food & Beverage,North,Debit Card,5,0
756,1676,2023-06-10,50.71,Electronics,South,UPI,15,0
757,2418,2023-06-25,83.85,Electronics,North,Credit Card,20,0
758,2893,2025-10-22,35.49,Food & Beverage,South,Credit Card,0,0
759,1457,2025-09-27,65.24,Food & Beverage,North,Credit Card,5,0
760,1920,2024-03-30,67.28,Sports,South,UPI,25,0
761,1192,2023-10-03,76.74,Home & Garden,North,UPI,10,0
762,1739,2024-05-12,25.41,Software,Central,UPI,5,0
763,2713,2024-11-06,23.72,Food & Beverage,Central,Net Banking,15,0
764,2123,2025-11-17,95.23,Electronics,West,Credit Card,10,0
765,2572,2025-10-21,15.31,Home & Garden,North,Credit Card,25,0
766,1978,2026-04-26,69.62,Electronics,East,Credit Card,25,0
767,2009,2023-02-25,640.72,Home & Garden,West,Net Banking,0,0
768,1096,2024-06-30,85.92,Apparel,North,Net Banking,0,0
769,2688,2026-02-09,10.06,Books,East,UPI,0,0
770,1663,2023-02-05,111.7,Home & Garden,Central,Credit Card,0,0
771,2214,2024-03-14,240.37,Health,Central,Credit Card,0,0
772,2760,2024-08-17,34.66,Travel,Central,Wallet,20,0
773,1037,2023-11-03,62.88,Health,East,Wallet,15,0
774,2804,2024-09-10,31.4,Apparel,South,Wallet,0,0
775,2393,2026-02-06,51.7,Health,North,Net Banking,25,0
776,2719,2023-12-23,40.5,Home & Garden,West,UPI,25,0
777,2549,2023-06-30,151.84,Health,West,Debit Card,25,0
778,1279,2023-03-09,658.47,Electronics,Central,Credit Card,20,0
779,1217,2023-10-19,96.41,Apparel,South,Wallet,0,0
780,1867,2024-11-22,14.15,Electronics,North,Credit Card,10,0
781,1873,2023-06-30,1873.04,Software,North,Credit Card,0,0
782,2822,2024-03-09,181.18,Apparel,West,Credit Card,15,0
783,2297,2025-07-02,231.31,Apparel,West,UPI,0,0
784,2905,2023-03-07,83.39,Food & Beverage,West,Credit Card,25,0
785,1062,2025-11-10,119.02,Health,North,UPI,25,0
786,1596,2024-01-19,59.73,Apparel,West,Debit Card,10,0
787,2904,2023-02-08,266.25,Sports,North,Debit Card,15,0
788,1729,2025-04-01,50.76,Home & Garden,Central,Net Banking,20,0
789,2366,2024-08-24,161.94,Books,South,Credit Card,0,0
790,1397,2025-02-23,288.09,Software,West,Wallet,10,1
791,1699,2026-04-26,401.47,Apparel,North,Net Banking,0,0
792,2043,2024-11-01,310.55,Books,Central,Net Banking,30,0
793,1177,2026-06-20,26.36,Travel,East,Debit Card,25,0
794,2636,2026-01-01,594.25,Food & Beverage,Central,Wallet,5,1
795,1396,2024-04-23,199.76,Sports,South,Credit Card,10,0
796,1445,2024-07-14,129.89,Travel,Central,Credit Card,5,0
797,2257,2023-04-11,149.16,Home & Garden,West,Debit Card,0,0
798,2939,2024-05-28,74.44,Sports,West,UPI,0,0
799,1076,2023-06-25,51.42,Software,East,Debit Card,0,1
800,1265,2023-08-26,,Books,North,Wallet,0,0
801,1455,2025-06-28,422.32,Food & Beverage,Central,UPI,0,0
802,2820,2025-12-18,99.21,Apparel,East,Wallet,15,0
803,1718,2026-01-27,126.22,Software,West,Credit Card,5,0
804,1735,2025-05-20,96.75,Travel,North,UPI,20,0
805,2408,2024-05-09,40.39,Health,North,Wallet,10,0
806,2588,2025-08-04,6.85,Software,South,Credit Card,10,0
807,1851,2025-01-24,226.44,Books,West,Wallet,20,0
808,2530,2023-07-30,199.4,Books,North,UPI,20,1
809,2391,2026-02-20,88.79,Software,South,Credit Card,0,0
810,1144,2026-06-06,24.33,Books,South,Wallet,10,0
811,1885,2023-05-20,800.3,Software,West,Net Banking,5,0
812,2093,2024-06-24,59.78,Electronics,North,UPI,10,0
