order_id,customer_id,order_date,order_amount,order_status,product_id,quantity
50536,99513,2025-08-25,94.43,Cancelled,174,5
50537,103164,2024-08-27,309.8,Delivered,319,9
50538,23001,2023-11-03,194.34,Delivered,104,4
50539,21605,2020-06-17,21.86,Pending,203,1
50540,24111,2026-06-15,101.7,Delivered,188,3
50541,23673,2021-02-17,137.17,Pending,243,16
50542,24614,2024-10-17,128.51,Returned,440,13
50543,24379,2020-11-14,530.57,Delivered,375,12
50544,103821,2023-02-19,162.62,Cancelled,133,5
50545,23436,2023-09-07,599.93,Delivered,31,5
50546,23172,2021-08-04,555.73,Delivered,419,9
50547,24686,2025-07-12,523.28,Shipped,313,13
50548,21051,2024-10-28,132.03,Pending,20,4
50549,101792,2022-05-13,88.57,Delivered,364,5
50550,21637,2020-05-16,314.24,Delivered,287,14
50551,21172,2024-01-26,24.69,Delivered,285,8
50552,23805,2025-05-21,158.1,Delivered,466,10
50553,24985,2026-05-23,458.72,Shipped,323,10
50554,22101,2024-08-03,134.75,Shipped,394,8
50555,20921,2023-01-19,60.93,Delivered,233,10
50556,22750,2025-06-10,220.81,Delivered,19,6
50557,23692,2021-01-31,360.56,Delivered,101,15
50558,100731,2024-09-16,240.4,Delivered,426,11
50559,103433,2020-07-25,115.01,Delivered,272,5
50560,23666,2025-06-25,162.79,Pending,401,16
50561,22745,2020-09-26,359.52,Pending,140,15
50562,24983,2026-04-23,431.13,Delivered,74,11
50563,101745,2020-01-14,274.65,Pending,101,4
50564,20933,2022-04-03,72.63,Shipped,351,2
50565,21022,2026-05-28,132.83,Shipped,419,10
50566,24257,2025-09-02,55.96,Delivered,79,11
50567,100198,2021-06-06,195.41,Shipped,150,6
50568,101155,2020-09-21,14.08,Returned,192,5
50569,20631,2020-06-25,122.07,Delivered,174,14
50570,20900,2026-06-16,92.6,Pending,408,15
50571,21740,2020-11-04,329.22,Delivered,443,11
50572,21717,2024-04-19,98.96,Cancelled,40,12
50573,101452,2021-03-20,54.75,Shipped,383,2
50574,21446,2020-08-23,131.15,Pending,253,18
50575,24170,2023-07-15,72.75,Pending,335,13
50576,20100,2024-10-18,45.19,Returned,199,17
50577,20981,2022-10-04,416.67,Shipped,67,11
50578,23639,2020-11-23,401.75,Delivered,60,4
50579,21948,2025-08-25,26.48,Delivered,114,4
50580,101482,2022-04-12,328.37,Shipped,53,17
50581,22527,2020-09-16,294.26,Delivered,260,3
50582,20569,2020-02-28,46.83,Shipped,211,5
50583,20142,2020-01-02,512.9,Shipped,97,18
50584,101126,2023-04-17,4.06,Delivered,124,19
50585,24306,2025-09-19,313.78,Delivered,484,7
50586,102170,2024-11-26,334.36,Delivered,99,11
50587,20515,2020-10-28,198.56,Delivered,171,3
50588,20974,2021-02-01,223.84,Delivered,124,11
50589,21784,2022-04-08,86.49,Delivered,50,1
50590,23818,2024-08-17,650.38,Shipped,231,1
50591,101371,2025-03-03,39.25,Shipped,132,5
50592,20468,2025-09-06,383.42,Shipped,139,18
50593,22033,2024-08-15,65.26,Delivered,490,12
50594,103393,2023-01-17,113.01,Delivered,405,19
50595,102216,2023-11-25,730.53,Delivered,181,11
50596,20339,2021-06-21,91.56,Delivered,471,2
50597,21281,2026-06-07,51.17,Returned,318,1
50598,20747,2021-02-25,140.14,Delivered,186,4
50599,20125,2024-03-07,364.44,Pending,244,13
50600,101302,2025-09-20,583.05,Delivered,172,12
50601,23193,2023-10-27,68.52,Delivered,162,10
50602,24440,2025-11-26,102.35,Delivered,300,6
50603,20670,2025-09-19,355.45,Shipped,399,3
50604,24168,2021-08-17,167.13,Delivered,254,2
50605,24501,2022-09-12,105.1,Delivered,151,18
50606,23608,2025-08-17,643.83,Delivered,77,17
50607,21014,2023-11-03,149.74,Pending,319,16
50608,20151,2023-01-19,83.23,Pending,301,13
50609,102811,2023-03-04,52.65,Returned,262,12
50610,20027,2020-08-03,118.06,Shipped,171,19
50611,22075,2022-12-14,88.43,Delivered,212,3
50612,24039,2024-12-19,7071.06,Pending,344,19
50613,24770,2022-12-12,1062.75,Delivered,234,5
50614,24367,2024-02-21,89.43,Cancelled,56,15
50615,21468,2021-08-14,436.67,Delivered,109,5
50616,23868,2020-11-30,80.42,Returned,256,4
50617,102178,2022-09-29,72.81,Delivered,204,15
50618,102182,2020-11-25,64.65,Shipped,74,2
50619,21372,2021-10-08,77.42,Pending,343,18
50620,24657,2024-11-30,15.65,Shipped,129,4
50621,23595,2023-10-25,277.06,Delivered,398,8
50622,23633,2020-02-23,519.24,Delivered,402,8
50623,21188,2024-06-02,2422.81,Pending,412,1
50624,102330,2025-08-14,25.74,Delivered,67,16
50625,20855,2022-07-06,26.76,Delivered,452,8
50626,21481,2022-03-23,55.12,Delivered,357,2
50627,23444,2024-01-23,50.11,Delivered,146,9
50628,21035,2022-06-01,303.99,Delivered,369,3
50629,24184,2026-03-16,44.17,Cancelled,227,17
50630,21778,2022-01-17,1147.68,Shipped,97,12
50631,21863,2024-08-27,22.49,Returned,286,8
50632,99860,2021-02-11,113.67,Shipped,467,19
50633,21954,2022-05-12,72.99,Shipped,181,11
50634,22821,2020-12-25,454.19,Shipped,180,18
50635,22488,2023-01-23,2263.41,Delivered,334,15
50636,99058,2023-10-04,945.58,Shipped,99,18
50637,21763,2020-06-23,31.2,Pending,387,14
50638,24842,2023-03-12,183.75,Delivered,463,1
50639,21611,2024-08-07,102.42,Returned,185,9
50640,20471,2021-08-15,1159.89,Delivered,120,18
50641,20258,2025-08-11,97.05,Delivered,453,10
50642,24796,2024-03-10,257.47,Shipped,102,8
50643,24732,2021-02-26,39.15,Delivered,365,12
50644,21485,2023-03-17,616.54,Returned,117,8
50645,21190,2022-07-10,193.63,Delivered,44,3
50646,24385,2021-01-10,2148.21,Delivered,499,15
50647,24063,2025-08-07,139.5,Delivered,404,6
50648,102816,2022-07-10,58.7,Cancelled,81,7
50649,20583,2025-07-03,336.71,Shipped,436,6
50650,23937,2021-10-01,236.82,Pending,72,12
50651,24641,2025-09-11,155.31,Pending,211,17
50652,22096,2024-08-30,224.8,Shipped,267,4
50653,20417,2026-04-23,899.73,Delivered,406,11
50654,102543,2021-01-25,644.54,Returned,50,16
50655,99756,2024-05-03,77.48,Delivered,492,16
50656,23548,2025-09-27,1446.63,Delivered,200,5
50657,21727,2023-06-27,141.12,Shipped,244,8
50658,20373,2024-08-12,185.15,Delivered,145,3
50659,22103,2023-03-16,347.25,Delivered,450,17
50660,21077,2022-08-03,35.24,Returned,351,7
50661,24694,2025-09-26,38.89,Delivered,187,18
50662,103210,2022-04-08,109.86,Shipped,24,10
50663,24062,2024-04-25,243.71,Delivered,104,4
50664,23204,2020-04-10,94.39,Delivered,410,17
50665,20996,2021-07-21,112.68,Returned,444,12
50666,21946,2024-07-08,145.43,Delivered,116,2
50667,22843,2025-12-11,476.83,Cancelled,208,19
50668,22108,2021-03-19,197.36,Cancelled,488,17
50669,23934,2024-03-18,221.99,Shipped,325,9
50670,22209,2021-01-05,558.37,Cancelled,371,11
50671,24876,2020-06-27,239.15,Delivered,27,19
50672,21368,2021-04-17,822.75,Delivered,411,6
50673,100350,2021-07-13,270.81,Returned,356,3
50674,21966,2024-12-23,63.54,Pending,141,1
50675,24193,2023-05-12,4998.27,Delivered,440,7
50676,23136,2022-10-04,305.65,Delivered,215,19
50677,21699,2024-08-06,54.03,Delivered,490,2
50678,100505,2022-04-24,118.6,Delivered,476,19
50679,20552,2026-06-25,144.21,Shipped,369,1
50680,22896,2022-12-05,450.87,Delivered,411,3
50681,23450,2025-12-24,85.1,Returned,10,18
50682,24660,2022-05-24,147.31,Shipped,382,14
50683,24998,2026-03-05,386.68,Delivered,166,3
50684,20520,2021-05-09,70.77,Delivered,193,2
50685,100765,2026-01-04,56.14,Delivered,337,19
50686,20415,2020-07-12,35.74,Delivered,76,3
50687,24827,2024-06-16,46.11,Shipped,489,2
50688,23272,2023-01-17,47.77,Shipped,27,8
50689,23992,2024-01-09,1163.07,Pending,4,19
50690,24081,2026-04-24,196.84,Delivered,196,8
50691,20760,2024-01-02,303.36,Delivered,55,16
50692,24773,2021-12-28,34.36,Delivered,201,9
50693,102433,2020-11-17,140.38,Delivered,411,8
50694,22152,2024-03-09,1373.85,Shipped,142,13
50695,21542,2024-07-24,113.23,Cancelled,70,6
50696,102030,2022-11-28,32.32,Shipped,268,18
50697,23925,2023-07-03,70.83,Cancelled,68,7
50698,24078,2022-01-28,442.87,Pending,104,8
50699,20503,2021-06-17,34.22,Delivered,465,14
50700,20062,2025-10-11,279.41,Shipped,347,2
50701,23776,2022-09-05,319.87,Shipped,319,10
50702,20137,2020-03-14,34.83,Shipped,92,1
50703,24760,2023-01-06,319.26,Delivered,47,5
50704,23643,2022-03-06,234.98,Shipped,41,15
50705,23240,2020-04-11,8.42,Delivered,490,19
50706,25000,2025-08-05,572.4,Delivered,346,5
50707,20606,2024-01-31,672.65,Delivered,468,7
50708,102786,2025-03-19,84.72,Delivered,59,4
50709,22840,2023-07-29,6536.99,Cancelled,279,12
50710,99413,2026-03-19,868.91,Shipped,368,12
50711,23697,2026-03-07,36.91,Delivered,248,12
50712,24455,2025-12-05,110.92,Delivered,449,8
50713,21378,2022-08-02,141.6,Delivered,124,15
50714,21696,2024-03-18,505.01,Shipped,411,4
50715,23410,2022-05-10,963.26,Delivered,116,11
50716,23577,2020-06-11,58.15,Shipped,139,11
50717,21366,2024-03-11,171.07,Delivered,113,16
50718,101366,2024-09-02,333.37,Delivered,171,18
50719,23180,2025-07-24,86.68,Delivered,239,6
50720,20010,2024-06-05,715.99,Delivered,417,15
50721,24913,2025-07-07,77.97,Delivered,128,1
50722,100614,2024-03-02,120.85,Shipped,138,19
50723,20501,2021-12-16,25.59,Shipped,9,2
50724,22317,2022-02-16,707.62,Delivered,246,16
50725,22973,2022-06-08,160.89,Shipped,369,9
50726,101805,2025-03-06,138.78,Delivered,403,12
50727,21842,2021-01-04,572.09,Delivered,478,19
50728,100871,2023-09-03,57.25,Delivered,96,7
50729,22845,2026-03-13,661.44,Shipped,61,11
50730,24353,2024-07-13,386.77,Shipped,137,7
50731,22821,2025-02-14,243.27,Cancelled,253,4
50732,24112,2023-02-22,115.92,Pending,111,15
50733,21263,2022-08-12,38.65,Delivered,167,15
50734,22221,2021-08-28,204.92,Delivered,301,19
50735,21680,2024-07-26,147.05,Delivered,104,17
50736,22867,2020-06-02,91.22,Delivered,422,1
50737,22460,2024-11-16,1624.96,Delivered,40,3
50738,20304,2021-02-06,1173.92,Delivered,57,18
50739,101811,2020-08-07,3284.31,Cancelled,200,16
50740,22589,2025-06-25,77.0,Delivered,42,12
50741,24540,2023-11-06,980.79,Shipped,33,6
50742,20683,2026-01-15,44.85,Delivered,8,10
50743,23041,2020-11-16,23.84,Returned,435,11
50744,20299,2021-01-26,10.06,Delivered,386,11
50745,24034,2022-07-31,122.3,Returned,391,7
50746,23055,2023-03-29,148.44,Shipped,249,5
50747,24649,2025-09-13,1657.52,Pending,375,7
50748,23905,2020-06-19,256.9,Returned,341,5
50749,22101,2024-04-12,370.38,Delivered,243,4
50750,23707,2023-12-05,82.01,Pending,487,3
50751,102048,2021-03-14,28.0,Delivered,395,2
50752,99339,2026-01-26,234.14,Shipped,286,1
50753,20364,2026-05-04,1307.74,Delivered,253,13
50754,24192,2026-01-20,175.72,Returned,29,18
50755,22795,2023-09-21,142.37,Returned,488,13
50756,103809,2025-08-08,1926.08,Delivered,194,8
50757,102419,2025-10-22,793.28,Delivered,246,6
50758,22782,2021-12-16,140.98,Shipped,344,6
50759,20128,2026-03-20,181.9,Shipped,84,5
50760,20449,2025-08-26,300.08,Delivered,498,2
50761,22182,2026-01-10,252.12,Delivered,9,4
50762,22522,2023-03-02,708.88,Shipped,138,19
50763,102351,2022-04-16,207.19,Delivered,486,17
50764,23270,2026-04-04,85.98,Cancelled,432,2
50765,20757,2020-09-18,850.05,Cancelled,62,1
50766,21461,2026-02-16,2079.31,Pending,367,18
50767,21621,2023-01-26,162.17,Pending,472,5
50768,23711,2025-11-24,116.83,Delivered,413,2
50769,21037,2022-08-18,145.71,Shipped,137,10
50770,102592,2024-01-04,185.43,Delivered,15,5
50771,20891,2025-03-03,1067.4,Delivered,273,8
50772,24593,2025-03-23,48.77,Shipped,360,4
50773,102615,2020-03-10,18.25,Delivered,447,4
50774,99265,2022-02-06,257.12,Delivered,403,1
50775,102499,2020-01-08,312.87,Returned,382,1
50776,22699,2021-05-17,229.37,Returned,2,8
50777,20994,2025-07-01,955.4,Delivered,34,4
50778,103769,2025-02-03,201.34,Shipped,377,9
50779,20314,2026-05-30,53.64,Shipped,244,18
50780,21483,2026-02-04,37.75,Delivered,411,4
50781,22578,2021-01-01,88.44,Delivered,195,15
50782,100701,2023-04-22,65.45,Delivered,199,8
50783,24635,2022-05-29,107.08,Cancelled,301,18
50784,100502,2024-10-20,61.55,Cancelled,302,8
50785,99448,2023-09-09,1227.07,Delivered,90,9
50786,22883,2022-06-20,492.8,Delivered,123,17
50787,21607,2020-12-14,295.72,Delivered,140,5
50788,24727,2026-03-11,1159.93,Cancelled,368,4
50789,24322,2020-11-05,40.23,Delivered,16,1
50790,102953,2021-04-04,42.95,Delivered,89,13
50791,21862,2022-01-19,71.95,Delivered,247,17
50792,24986,2025-08-24,7.61,Pending,367,10
50793,20776,2020-09-01,103.81,Delivered,358,11
50794,21052,2021-04-14,192.8,Shipped,131,10
50795,21351,2021-01-09,210.23,Delivered,247,16
50796,24175,2020-11-20,98.81,Delivered,247,14
50797,20566,2020-11-04,92.01,Pending,392,4
50798,99341,2026-02-18,102.33,Shipped,484,8
50799,20027,2025-08-09,222.43,Delivered,458,17
50800,20695,2020-01-02,144.26,Pending,107,19
50801,24678,2025-02-25,207.64,Delivered,351,3
50802,23368,2025-09-12,299.89,Pending,18,2
50803,20146,2024-10-04,63.37,Shipped,310,10
50804,23835,2021-11-26,157.37,Delivered,432,13
50805,103857,2026-06-29,411.83,Delivered,354,16
50806,99730,2023-03-08,28.99,Delivered,144,13
50807,23055,2024-01-01,347.82,Shipped,309,18
50808,99721,2025-02-27,226.57,Cancelled,150,16
50809,21522,2020-01-31,45.02,Cancelled,486,1
50810,100951,2020-04-12,66.68,Returned,49,8
50811,21916,2022-09-03,966.28,Delivered,116,1
50812,24594,2022-07-26,16.87,Delivered,404,4
50813,22124,2025-10-03,519.03,Returned,403,17
50814,24408,2020-06-06,203.45,Pending,257,4
50815,21726,2026-05-09,192.53,Delivered,242,2
50816,21409,2020-05-03,26.26,Delivered,122,16
50817,103404,2024-04-18,967.62,Delivered,167,15
50818,23549,2022-07-07,799.4,Delivered,417,9
50819,21561,2023-05-12,12.69,Delivered,354,8
50820,22824,2022-03-24,42.5,Shipped,169,14
50821,21420,2024-07-14,86.19,Cancelled,231,11
50822,21572,2022-06-03,71.92,Cancelled,435,14
50823,22970,2020-05-24,426.86,Pending,279,10
50824,20673,2021-10-11,37.92,Delivered,421,10
50825,22552,2021-01-01,205.81,Delivered,494,16
50826,24460,2024-09-30,140.22,Delivered,16,10
50827,103781,2022-12-29,398.26,Delivered,262,9
50828,24551,2021-01-15,303.13,Pending,267,10
50829,22577,2023-12-07,33.12,Shipped,267,1
50830,103853,2023-10-15,1802.62,Shipped,458,9
50831,21858,2023-01-02,336.88,Delivered,194,17
50832,20915,2020-06-06,344.22,Delivered,136,14
50833,21796,2025-11-29,89.5,Delivered,429,8
50834,23696,2024-03-19,337.43,Shipped,219,4
50835,23348,2021-08-23,907.4,Shipped,97,12
50836,100882,2024-09-30,261.16,Pending,34,8
50837,101962,2026-06-30,273.15,Delivered,232,1
50838,24167,2025-01-13,179.16,Delivered,259,12
50839,22563,2020-09-29,222.72,Cancelled,254,13
50840,21011,2026-04-05,208.6,Pending,192,5
50841,21767,2024-01-30,58.89,Delivered,144,1
50842,23698,2025-05-07,9.81,Pending,102,14
50843,23382,2021-08-02,190.33,Delivered,304,19
50844,23074,2025-12-14,69.58,Cancelled,20,19
50845,23277,2022-01-12,170.6,Delivered,188,7
50846,20970,2023-10-26,101.55,Delivered,292,12
50847,101974,2024-01-07,105.99,Delivered,347,15
50848,22174,2020-09-15,378.6,Cancelled,228,7
50849,23710,2024-09-14,37.32,Delivered,325,9
50850,22237,2021-01-18,46.56,Delivered,418,16
50851,24997,2022-07-06,381.55,Delivered,164,4
50852,20976,2024-07-23,631.62,Delivered,43,5
50853,21469,2025-12-14,143.67,Returned,80,14
50854,20022,2026-01-03,162.18,Delivered,410,12
50855,21847,2021-02-17,76.26,Delivered,34,16
50856,22963,2020-05-03,269.57,Shipped,73,5
50857,102276,2026-06-03,39.09,Delivered,305,10
50858,23143,2025-04-11,344.03,Delivered,29,5
50859,20735,2024-02-28,22.18,Pending,153,10
50860,99536,2020-02-07,137.6,Delivered,13,1
50861,20122,2022-04-24,67.02,Delivered,347,6
50862,23544,2020-10-16,2666.69,Delivered,428,9
50863,103905,2021-02-17,308.38,Cancelled,450,11
50864,20448,2026-04-06,256.56,Shipped,391,19
50865,23125,2020-04-16,51.53,Delivered,443,2
50866,24421,2022-07-21,151.65,Pending,209,11
50867,22379,2022-01-05,242.76,Delivered,481,17
50868,20826,2020-03-09,393.96,Delivered,18,2
50869,22965,2020-01-24,417.86,Shipped,82,2
50870,24792,2020-03-14,570.68,Shipped,191,12
50871,20888,2023-01-14,103.0,Shipped,415,18
50872,99727,2024-10-01,163.35,Delivered,411,2
50873,103365,2025-06-26,275.85,Delivered,92,3
50874,22397,2026-05-18,235.38,Delivered,429,10
50875,22326,2026-06-17,136.56,Delivered,101,19
50876,21361,2022-05-20,153.42,Delivered,316,17
50877,23658,2024-12-20,217.39,Delivered,21,8
50878,102422,2026-03-21,6.65,Cancelled,444,4
50879,21387,2025-07-20,89.84,Shipped,281,18
50880,22296,2025-07-31,635.48,Pending,344,6
50881,20313,2021-09-10,175.97,Delivered,270,1
50882,22362,2021-12-09,445.75,Delivered,499,6
50883,20638,2020-06-15,34.92,Returned,199,6
50884,22067,2025-04-17,47.69,Cancelled,199,15
50885,23838,2024-05-12,20.4,Delivered,275,19
50886,100523,2024-07-27,197.34,Pending,381,6
50887,23883,2025-10-31,12.12,Shipped,388,14
50888,23559,2021-08-25,115.15,Delivered,119,3
50889,23617,2022-03-14,72.44,Delivered,200,17
50890,21500,2024-11-06,109.88,Shipped,454,3
50891,24551,2020-04-10,159.64,Shipped,291,9
50892,21487,2020-07-11,186.34,Shipped,108,14
50893,21136,2020-01-22,23.1,Cancelled,480,6
50894,99497,2022-02-03,28.89,Returned,450,2
50895,23365,2023-02-02,1572.15,Delivered,209,13
50896,20918,2025-05-31,8.86,Delivered,338,4
50897,20642,2020-10-02,547.01,Delivered,410,6
50898,22854,2021-01-04,5744.19,Delivered,356,8
50899,22893,2025-02-02,136.5,Delivered,428,16
50900,100845,2024-01-04,1364.81,Delivered,336,13
50901,102274,2023-09-22,1014.41,Delivered,44,13
50902,23156,2024-12-27,337.32,Cancelled,429,16
50903,22642,2023-04-05,117.51,Delivered,265,19
50904,21636,2022-01-20,59.68,Delivered,132,2
50905,21918,2020-01-22,596.69,Delivered,470,8
50906,20117,2022-01-24,322.55,Delivered,479,2
50907,21625,2025-09-12,89.8,Delivered,130,8
50908,24635,2024-06-22,406.02,Returned,327,14
50909,22427,2025-05-29,76.57,Pending,338,4
50910,24653,2020-05-05,160.75,Delivered,155,11
50911,100300,2020-08-11,59.26,Cancelled,301,12
50912,23430,2025-05-04,22.87,Delivered,207,14
50913,101448,2021-04-24,491.0,Shipped,392,16
50914,100137,2021-02-08,66.07,Delivered,329,8
50915,21992,2025-12-24,123.68,Delivered,28,17
50916,20948,2021-06-30,166.38,Shipped,493,17
50917,21557,2024-09-24,586.35,Delivered,174,19
50918,24618,2020-11-11,46.63,Delivered,19,6
50919,21820,2020-03-10,115.24,Shipped,105,17
50920,24181,2021-02-24,107.81,Cancelled,58,15
50921,20300,2023-04-22,68.07,Shipped,144,17
50922,21308,2020-09-27,5911.66,Pending,248,17
50923,23934,2024-07-24,89.88,Shipped,250,14
50924,22874,2024-12-16,106.68,Delivered,229,1
50925,22691,2021-04-09,525.61,Delivered,149,8
50926,24059,2022-10-24,81.5,Delivered,162,13
50927,21593,2024-04-22,644.06,Cancelled,162,13
50928,20102,2021-05-19,136.08,Cancelled,154,19
50929,23810,2021-02-15,692.71,Delivered,25,1
50930,21485,2025-02-13,193.69,Delivered,22,2
50931,20118,2021-08-06,159.14,Shipped,342,17
50932,21677,2022-11-28,54.83,Shipped,281,15
50933,21613,2022-11-05,415.08,Delivered,148,14
50934,103982,2021-01-04,174.81,Shipped,347,2
50935,21618,2021-08-17,431.96,Pending,290,15
50936,24024,2022-01-30,464.21,Shipped,38,4
50937,22947,2024-05-31,169.47,Delivered,78,17
50938,21346,2023-06-03,112.56,Delivered,391,11
50939,102988,2026-01-12,131.57,Delivered,322,1
50940,23242,2024-06-12,225.58,Cancelled,377,7
50941,20216,2025-07-07,106.42,Delivered,41,19
50942,102434,2020-01-17,199.07,Delivered,178,9
50943,20277,2021-12-21,338.65,Cancelled,298,19
50944,24521,2025-08-15,482.48,Delivered,72,17
50945,20270,2024-03-24,244.04,Delivered,333,7
50946,20706,2020-08-09,22.54,Delivered,420,2
50947,22584,2021-10-24,264.74,Delivered,102,5
50948,24126,2021-01-01,921.46,Delivered,192,10
50949,24677,2022-02-04,28.28,Delivered,447,19
50950,22902,2020-07-16,5.37,Shipped,122,7
50951,21554,2023-01-12,239.7,Delivered,365,16
50952,99201,2022-07-13,17.73,Delivered,402,18
50953,21792,2023-10-26,132.72,Delivered,187,4
50954,99695,2025-03-28,13.19,Pending,349,6
50955,20135,2022-10-02,252.01,Delivered,390,13
50956,23068,2025-01-18,287.29,Shipped,23,9
50957,20114,2022-07-05,89.14,Shipped,310,11
50958,21335,2024-08-24,61.64,Cancelled,96,19
50959,20578,2025-10-22,34.34,Shipped,319,12
50960,23721,2020-08-12,76.28,Delivered,201,11
50961,99182,2024-09-08,24.61,Pending,430,18
50962,22241,2026-06-06,150.37,Cancelled,160,19
50963,24067,2025-04-16,9.53,Delivered,468,16
50964,22301,2025-05-30,153.15,Delivered,377,16
50965,23207,2022-02-17,91.78,Shipped,499,7
50966,20169,2021-04-25,3204.83,Shipped,419,8
50967,21327,2023-01-01,63.82,Returned,330,18
50968,100084,2022-01-18,528.48,Delivered,391,13
50969,21363,2024-07-14,510.29,Pending,72,13
50970,99813,2026-01-12,56.02,Cancelled,395,4
50971,102411,2021-10-25,269.67,Delivered,91,11
50972,101441,2024-10-10,62.84,Pending,156,1
50973,23261,2026-01-19,196.23,Pending,93,15
50974,99171,2022-12-30,1195.26,Delivered,388,19
50975,20252,2025-03-22,263.59,Delivered,350,8
50976,99994,2026-05-02,34.03,Delivered,279,11
50977,22693,2025-02-03,348.89,Shipped,445,13
50978,99275,2026-01-30,49.17,Delivered,407,19
50979,24671,2020-11-10,69.76,Delivered,398,9
50980,22160,2024-12-14,805.05,Delivered,174,8
50981,24536,2023-06-13,799.31,Delivered,118,3
50982,24168,2024-06-13,482.71,Delivered,50,15
50983,22753,2023-11-07,1847.09,Delivered,24,14
50984,99673,2024-09-19,337.31,Returned,127,16
50985,22167,2022-06-13,155.69,Pending,87,11
50986,20984,2020-01-31,231.34,Cancelled,173,9
50987,24252,2025-02-27,273.26,Delivered,298,9
50988,100438,2020-11-04,190.56,Delivered,357,10
50989,24563,2025-05-18,93.62,Delivered,497,13
50990,100544,2022-06-09,629.27,Shipped,434,12
