customer_id,age,revenue,transactions_count,signup_date,customer_segment,country,flag_churn
1491,49,1851.03,161,2025-06-22,B2C,UAE,0
1492,63,4042.99,44,2022-06-17,SMB,UAE,1
1493,74,1698.1,199,2023-01-22,SMB,Singapore,0
1494,43,1141.31,92,2024-11-20,Enterprise,Japan,0
1495,74,1358.56,84,2025-06-12,SMB,Japan,1
1496,61,453.35,74,2020-04-28,SMB,Singapore,0
1497,36,906.51,158,2024-05-11,B2B,Japan,1
1498,70,693.9,116,2023-10-08,Enterprise,India,1
1499,60,533.65,124,2024-07-14,Enterprise,UK,0
1500,21,305.05,195,2021-11-07,B2B,Singapore,0
1501,48,557.56,28,2025-03-29,B2B,UAE,0
1502,30,595.06,40,2021-06-06,SMB,UK,0
1503,63,454.99,103,2025-12-27,SMB,UK,0
1504,27,1606.91,31,2020-04-20,Enterprise,Canada,0
1505,65,482.16,66,2024-06-01,SMB,France,0
1506,37,245.92,95,2026-04-30,B2C,Germany,0
1507,69,260.9,18,2020-04-21,B2C,Australia,0
1508,23,492.31,10,2020-12-09,Enterprise,Singapore,0
1509,61,258.23,160,2024-10-21,B2C,UK,0
1510,65,718.15,112,2021-07-09,B2B,USA,0
1511,25,1277.83,72,2025-03-06,Enterprise,France,0
1512,52,278.48,171,2022-01-14,B2C,Singapore,0
1513,79,1820.19,46,2020-07-24,SMB,UAE,0
1514,32,170.43,155,2022-12-01,B2B,UAE,0
1515,46,770.98,93,2024-04-01,SMB,USA,1
1516,67,153.7,137,2023-09-02,B2B,India,0
1517,25,2939.6,11,2022-05-16,Enterprise,Singapore,0
1518,26,869.16,71,2025-02-05,B2C,Germany,0
1519,46,1796.29,133,2023-08-31,Enterprise,UK,1
1520,40,1395.73,72,2023-10-14,SMB,Germany,0
1521,69,4553.76,59,2024-04-01,SMB,India,0
1522,72,572.52,67,2023-02-13,B2B,UK,1
1523,29,1529.48,161,2024-09-22,B2B,Germany,0
1524,45,464.66,83,2022-10-30,Enterprise,France,0
1525,64,273.72,47,2020-12-01,B2C,Singapore,1
1526,61,790.74,112,2025-04-10,SMB,India,0
1527,32,2471.99,32,2020-03-20,Enterprise,France,0
1528,67,468.78,169,2026-01-18,Enterprise,UK,0
1529,52,331.39,9,2020-08-01,B2B,USA,0
1530,46,378.27,139,2023-12-04,Enterprise,UAE,0
1531,75,216.08,163,2022-07-07,B2B,Japan,0
1532,35,432.24,140,2020-10-08,B2C,UAE,0
1533,57,231.65,140,2020-06-13,SMB,Singapore,0
1534,35,896.66,126,2020-05-07,Enterprise,France,0
1535,27,1207.19,98,2022-10-09,Enterprise,Germany,0
1536,24,3323.16,50,2022-03-27,Enterprise,UK,0
1537,19,1127.8,121,2020-03-24,B2C,Japan,0
1538,35,465.66,179,2021-09-16,Enterprise,UAE,0
1539,59,231.43,121,2022-09-04,B2C,India,0
1540,68,786.79,164,2021-06-01,SMB,Japan,1
1541,52,253.6,30,2025-04-23,SMB,Japan,0
1542,55,2073.95,169,2021-04-13,B2C,UAE,0
1543,27,405.48,131,2026-04-29,SMB,Canada,1
1544,37,2646.17,98,2022-06-11,Enterprise,India,0
1545,74,814.17,177,2025-03-19,B2B,UK,0
1546,27,-1000.0,183,2022-11-15,SMB,Japan,1
1547,30,956.07,160,2024-02-19,Enterprise,Singapore,1
1548,70,569.22,122,2021-11-18,Enterprise,Germany,0
1549,41,418.8,136,2021-04-14,SMB,France,1
1550,59,1890.13,51,2021-11-01,Enterprise,India,1
1551,68,689.14,103,2023-06-28,B2B,Japan,0
1552,63,425.57,49,2021-03-18,B2B,Canada,1
1553,78,2599.7,73,2026-06-28,B2B,UK,0
1554,28,1973.1,191,2020-04-15,B2C,USA,0
1555,74,263.87,22,2023-07-01,Enterprise,UK,0
1556,37,450.94,115,2026-06-16,SMB,Germany,0
1557,33,365.22,166,2024-03-17,Enterprise,UK,0
1558,52,11401.36,94,2024-06-12,B2B,USA,0
1559,30,669.81,161,2022-03-23,B2B,Australia,0
1560,63,696.65,142,2020-11-07,B2B,Germany,0
1561,26,410.79,69,2022-09-21,Enterprise,UAE,1
1562,48,219.7,10,2021-02-21,Enterprise,USA,0
1563,53,2301.25,172,2023-05-20,Enterprise,India,0
1564,71,746.15,128,2021-05-10,B2C,USA,0
1565,31,2756.28,153,2026-05-07,B2B,Singapore,1
1566,60,607.8,180,2020-06-17,SMB,Singapore,1
1567,29,461.53,75,2023-11-23,B2B,UAE,0
1568,40,229.0,51,2025-12-22,B2B,India,0
1569,66,430.0,51,2024-10-20,B2C,UAE,0
1570,49,676.87,34,2024-02-26,B2B,France,0
1571,65,1276.59,16,2020-10-09,B2B,UAE,0
1572,18,1106.25,68,2025-09-03,B2C,Japan,0
1573,33,858.64,57,2023-10-29,B2C,Germany,0
1574,67,603.04,100,2020-02-21,Enterprise,UK,0
1575,75,1428.38,181,2024-09-16,B2C,Japan,0
1576,28,1135.77,52,2025-06-30,SMB,Singapore,0
1577,46,1907.85,156,2021-03-08,B2B,USA,1
1578,19,1108.75,74,2024-11-10,Enterprise,UK,0
1579,33,6144.45,48,2024-01-23,SMB,UAE,0
1580,33,432.69,134,2025-02-26,B2B,Canada,0
1581,44,883.65,37,2021-09-18,B2C,Germany,1
1582,53,9812.44,10,2024-11-18,Enterprise,Japan,0
1583,50,473.04,61,2021-12-22,SMB,India,0
1584,43,2981.81,95,2025-11-07,B2C,Canada,0
1585,28,560.86,169,2023-01-11,Enterprise,Australia,0
1586,24,619.63,180,2026-01-13,B2C,USA,0
1587,55,612.36,34,2025-06-03,B2C,Japan,0
1588,55,588.53,9,2025-03-19,Enterprise,Japan,0
1589,42,1891.16,157,2024-11-19,Enterprise,Canada,0
1590,69,1461.17,41,2023-01-04,B2C,Canada,0
1591,73,277.95,110,2023-08-13,Enterprise,Germany,0
1592,67,805.89,1,2022-10-02,SMB,Canada,0
1593,25,2033.63,114,2020-12-20,B2C,Japan,0
1594,75,106.64,192,2023-02-16,B2C,France,0
1595,45,735.96,122,2025-01-20,B2C,Japan,1
1596,23,856.03,140,2022-09-25,B2B,Japan,0
1597,57,1634.71,151,2025-03-18,B2B,France,0
1598,46,977.82,129,2026-05-23,SMB,Singapore,0
1599,20,863.62,102,2024-04-01,Enterprise,UK,0
1600,53,486.3,153,2023-10-09,B2C,UK,0
1601,23,845.5,166,2020-04-27,Enterprise,UAE,0
1602,66,896.41,123,2025-07-17,B2C,UAE,0
1603,18,3575.74,119,2023-08-24,SMB,France,0
1604,32,302.33,4,2022-01-14,Enterprise,Japan,0
1605,46,222.5,171,2025-06-20,SMB,USA,0
1606,32,357.52,90,2022-05-18,Enterprise,India,0
1607,29,463.09,189,2023-12-24,B2B,UK,0
1608,73,837.79,32,2022-11-24,Enterprise,UAE,0
1609,23,2000.61,156,2023-10-26,B2B,Australia,1
1610,76,805.74,161,2023-02-19,SMB,UK,0
1611,69,388.61,155,2023-02-05,B2C,India,0
1612,54,175.89,129,2026-03-26,Enterprise,Singapore,1
1613,24,671.11,8,2020-02-11,B2C,Australia,0
1614,57,2480.76,23,2025-10-17,B2C,Canada,0
1615,59,453.13,121,2022-02-21,Enterprise,France,0
1616,56,696.41,160,2020-12-16,B2C,France,0
1617,56,2021.84,131,2022-09-15,Enterprise,Germany,0
1618,72,135.89,44,2024-07-22,B2B,France,0
1619,63,600.4,182,2025-06-24,B2C,India,0
1620,21,1123.33,6,2026-03-24,SMB,Canada,1
1621,70,481.28,70,2022-09-11,B2C,Japan,0
1622,78,746.47,177,2025-05-04,B2B,Japan,0
1623,27,937.95,187,2025-07-03,B2C,Australia,0
1624,30,993.58,185,2025-01-09,B2C,USA,0
1625,24,3106.5,61,2020-03-11,B2B,India,0
1626,52,537.8,184,2021-01-16,B2B,USA,0
1627,22,941.38,169,2023-04-20,B2B,Japan,0
1628,72,664.1,14,2022-06-26,Enterprise,Singapore,0
1629,35,4196.16,77,2024-07-14,Enterprise,Japan,0
1630,24,839.27,165,2022-09-23,B2C,USA,0
1631,55,1200.5,41,2023-06-08,SMB,USA,1
1632,25,1221.59,158,2024-02-20,SMB,Singapore,1
1633,56,353.4,92,2025-04-22,Enterprise,Singapore,0
1634,69,1004.34,170,2026-03-17,B2B,France,0
1635,78,1911.99,36,2025-12-14,SMB,Canada,0
1636,70,66.38,56,2023-11-09,B2B,UK,0
1637,60,304.46,71,2024-10-08,SMB,UAE,0
1638,59,3177.5,113,2026-03-04,B2C,UK,0
1639,43,84.72,78,2023-09-16,SMB,Canada,0
1640,23,3118.69,113,2023-12-12,Enterprise,India,0
1641,35,432.94,26,2025-02-01,Enterprise,France,1
1642,75,827.08,84,2023-01-14,SMB,Singapore,1
1643,55,1473.14,142,2023-06-09,B2C,Japan,0
1644,27,1099.8,167,2022-10-26,Enterprise,Germany,0
1645,26,679.62,96,2022-08-02,SMB,UK,0
1646,57,490.97,111,2021-05-09,B2B,Singapore,0
1647,29,434.99,60,2022-02-27,B2B,Japan,0
1648,46,138.59,28,2023-07-16,SMB,USA,0
1649,38,1514.41,172,2021-05-04,B2B,Canada,0
1650,38,1385.43,45,2026-01-03,B2B,Japan,0
1651,44,295.56,18,2022-01-28,B2C,Germany,0
1652,59,547.1,30,2022-02-23,Enterprise,Singapore,0
1653,29,147.4,198,2022-06-05,Enterprise,Singapore,0
1654,46,1403.72,198,2025-06-06,B2C,Canada,0
1655,79,469.89,131,2023-02-06,Enterprise,Japan,0
1656,43,323.67,7,2025-11-18,B2B,UAE,0
1657,67,1540.61,34,2023-03-05,SMB,Canada,0
1658,43,784.64,65,2021-02-15,B2C,UAE,0
1659,68,1319.19,155,2022-03-06,Enterprise,Germany,0
1660,45,317.95,54,2023-04-28,SMB,Singapore,0
1661,31,130.18,79,2022-07-20,Enterprise,USA,0
1662,62,319.37,43,2024-01-18,B2C,Singapore,0
1663,42,566.09,152,2022-01-04,B2B,France,0
1664,56,699.75,91,2023-05-23,Enterprise,USA,0
1665,76,323.78,62,2020-02-27,B2C,India,0
1666,25,363.15,116,2025-12-27,SMB,UAE,1
1667,79,1789.62,84,2021-06-02,Enterprise,USA,0
1668,32,519.54,119,2023-01-28,Enterprise,India,0
1669,44,5287.18,40,2020-07-05,B2B,Japan,0
1670,58,472.79,30,2020-08-11,B2C,Australia,0
1671,52,750.06,172,2026-03-16,B2B,Japan,0
1672,22,1267.32,101,2023-04-11,SMB,Singapore,0
1673,21,439.67,83,2021-06-01,SMB,Canada,0
1674,69,75.15,15,2025-07-03,Enterprise,Australia,0
1675,38,2735.6,177,2021-02-24,SMB,UK,0
1676,70,574.01,87,2020-02-20,B2B,India,0
1677,37,482.56,43,2026-06-09,Enterprise,USA,0
1678,23,592.68,134,2023-03-10,B2B,Australia,0
1679,46,1591.8,50,2025-04-06,B2C,Singapore,0
1680,72,1017.85,46,2025-05-14,SMB,Canada,1
1681,57,211.42,102,2024-12-09,B2B,Australia,1
1682,20,667.87,40,2023-10-27,Enterprise,UK,0
1683,53,668.74,30,2022-01-25,B2B,Japan,0
1684,34,300.23,120,2020-07-29,Enterprise,Singapore,0
1685,66,198.13,74,2022-10-31,Enterprise,Canada,0
1686,54,267.14,30,2025-05-10,B2B,Singapore,0
1687,66,389.41,1,2021-04-12,B2C,UK,0
1688,42,276.92,157,2020-09-24,B2C,Singapore,0
1689,61,1356.6,143,2024-06-29,SMB,Canada,0
1690,52,3214.12,145,2025-07-07,SMB,UAE,0
1691,75,779.45,136,2020-10-30,B2B,Canada,0
1692,74,512.48,74,2026-06-21,SMB,Singapore,0
1693,38,201.07,174,2020-08-07,B2B,UK,1
1694,19,359.4,57,2021-09-13,B2B,Australia,0
1695,74,1073.75,79,2021-09-03,B2B,France,1
1696,72,2035.61,106,2026-04-24,SMB,Japan,1
1697,28,255.99,156,2023-05-29,Enterprise,Japan,0
1698,55,1984.12,84,2020-12-14,B2B,Australia,0
1699,34,285.11,77,2022-10-13,B2B,Canada,0
1700,78,1700.72,31,2021-04-30,B2C,Canada,0
1701,48,228.46,51,2026-04-04,B2C,Singapore,0
1702,36,1316.25,116,2024-08-31,B2B,UAE,0
1703,46,331.63,78,2022-07-13,SMB,UK,0
1704,30,5661.6,29,2025-11-10,SMB,Australia,0
1705,38,904.04,104,2024-04-07,B2C,India,0
1706,54,216.21,14,2025-01-19,B2C,Germany,0
1707,22,630.79,41,2024-12-18,B2B,UAE,0
1708,68,1000.21,163,2023-05-02,SMB,UK,0
1709,45,522.82,5,2024-10-22,B2C,Germany,0
1710,32,829.97,192,2023-06-04,SMB,Germany,0
1711,44,197.22,120,2026-05-18,Enterprise,UK,0
1712,21,542.51,56,2020-09-03,B2C,USA,0
1713,55,140.43,77,2021-02-10,SMB,USA,0
1714,20,507.94,1,2022-05-01,B2C,Canada,0
1715,73,5072.62,7,2022-05-14,Enterprise,India,1
1716,46,841.19,12,2022-12-19,B2B,UK,0
1717,28,211.87,21,2020-11-28,SMB,Australia,0
1718,68,470.69,36,2021-10-05,SMB,France,0
1719,53,419.98,33,2022-09-09,Enterprise,UK,1
1720,44,3808.39,132,2021-12-12,SMB,India,0
1721,71,223.11,179,2026-03-10,SMB,UK,0
1722,56,456.93,49,2020-11-03,B2B,Germany,0
1723,52,230.59,39,2021-10-03,SMB,India,1
1724,74,2355.55,199,2020-01-11,SMB,Germany,0
1725,22,109.47,18,2024-07-31,B2C,Japan,0
1726,33,243.77,59,2025-01-19,B2C,France,1
1727,38,830.57,125,2025-04-08,Enterprise,USA,1
1728,42,2186.43,151,2023-04-07,SMB,UK,0
1729,47,1835.4,20,2020-05-13,B2B,Singapore,0
1730,68,1601.04,31,2022-08-06,Enterprise,Australia,1
1731,67,855.09,195,2023-03-26,B2B,Singapore,0
1732,20,747.79,53,2023-03-04,SMB,UAE,1
1733,54,2419.74,54,2025-02-02,Enterprise,Singapore,0
1734,24,2492.67,120,2020-10-18,B2C,Singapore,0
1735,56,463.45,62,2022-08-14,B2C,India,0
1736,20,477.34,148,2022-12-19,B2C,Australia,0
1737,75,169.1,25,2022-03-21,B2B,Canada,0
1738,58,842.89,94,2024-10-07,SMB,Singapore,0
1739,25,866.45,179,2021-04-15,B2B,UK,0
1740,38,198.97,149,2026-02-08,B2B,Canada,0
1741,35,1129.48,126,2022-07-09,B2C,UAE,0
1742,75,239.48,176,2021-09-02,B2B,Japan,0
1743,27,545.33,54,2022-12-24,Enterprise,Canada,0
1744,37,2015.27,99,2021-08-05,Enterprise,UK,1
1745,57,2530.85,144,2020-10-19,B2B,Singapore,0
1746,57,230.85,87,2020-09-01,Enterprise,Canada,0
1747,66,360.86,188,2021-11-10,SMB,Australia,0
1748,46,1716.63,140,2023-06-13,B2C,Australia,0
1749,66,1187.0,99,2026-05-20,B2B,UK,0
1750,47,1308.23,197,2023-03-28,SMB,Singapore,0
1751,53,37.73,103,2024-12-03,B2B,UAE,0
1752,49,206.56,56,2021-05-24,SMB,Japan,0
1753,23,1120.6,44,2025-04-03,B2C,USA,0
1754,78,3042.79,166,2023-05-30,SMB,USA,0
1755,36,357.69,22,2024-07-06,B2B,UK,1
1756,48,655.35,81,2023-01-20,SMB,Canada,0
1757,50,217.95,21,2025-08-11,B2B,France,0
1758,21,3209.6,121,2026-01-20,B2B,USA,0
1759,28,232.43,91,2025-07-15,Enterprise,France,1
1760,23,1586.03,116,2024-11-28,Enterprise,Germany,0
1761,29,247.16,141,2020-11-25,SMB,UAE,0
1762,54,63.47,94,2020-06-12,Enterprise,Germany,1
1763,63,964.86,174,2024-11-04,Enterprise,India,1
1764,48,605.33,187,2023-08-13,B2B,Germany,0
1765,34,1197.43,79,2022-10-22,B2C,Canada,0
1766,21,814.48,146,2020-04-15,Enterprise,Japan,1
1767,32,235.24,43,2021-01-09,SMB,UAE,0
1768,55,509.82,55,2022-07-26,B2B,Australia,0
1769,62,2089.92,102,2026-06-14,SMB,Australia,0
1770,29,1402.78,71,2020-03-25,B2C,Japan,0
1771,27,1164.48,105,2023-01-08,Enterprise,UAE,0
1772,23,5384.55,160,2026-06-18,SMB,India,0
1773,39,1168.79,144,2020-06-13,SMB,USA,0
1774,79,1734.32,120,2021-12-18,B2B,UAE,0
1775,58,144.16,123,2025-04-11,SMB,UK,1
1776,48,1789.43,168,2025-10-26,Enterprise,USA,0
1777,33,962.67,169,2024-12-16,SMB,France,1
1778,25,1376.5,182,2023-02-13,B2B,Singapore,1
1779,56,832.17,34,2022-01-13,Enterprise,India,0
1780,63,1545.77,85,2024-11-20,Enterprise,India,0
1781,79,854.42,146,2025-07-07,B2C,France,1
1782,75,808.62,20,2021-01-08,SMB,Australia,0
1783,53,3959.24,76,2025-04-09,B2C,Germany,0
1784,20,939.51,85,2023-11-26,B2C,UAE,0
1785,46,3459.54,104,2024-07-30,B2B,UK,0
1786,20,1178.18,137,2023-09-27,SMB,France,0
1787,68,2754.78,175,2023-08-08,B2B,UK,0
1788,27,741.2,189,2021-03-04,B2C,UAE,0
1789,63,374.66,123,2021-10-20,B2B,USA,0
1790,49,381.83,139,2023-09-12,SMB,USA,0
1791,38,509.11,117,2024-08-13,B2B,Canada,1
1792,23,89.25,139,2025-07-22,B2C,France,0
1793,61,270.43,28,2023-03-26,B2C,Germany,0
1794,49,1920.88,113,2024-06-28,SMB,Germany,0
1795,61,1655.8,152,2026-03-03,SMB,Canada,0
1796,45,974.4,149,2020-05-30,B2C,Japan,0
1797,21,4880.49,107,2025-02-05,B2C,France,0
1798,47,342.04,106,2020-12-26,SMB,India,0
1799,59,1066.06,35,2023-07-12,B2B,Japan,0
1800,78,1379.14,165,2022-10-30,SMB,UAE,1
1801,61,530.93,11,2023-08-17,B2B,UK,0
1802,34,431.63,32,2021-04-19,B2B,Australia,0
1803,72,634.3,103,2024-07-13,SMB,Singapore,0
1804,45,428.88,154,2025-10-08,SMB,Australia,0
1805,56,6120.51,146,2020-01-05,SMB,UK,0
1806,27,603.94,20,2026-01-31,B2B,UK,0
1807,18,1124.71,34,2025-03-07,B2B,Singapore,0
1808,68,458.4,91,2024-08-19,SMB,Germany,0
1809,48,4749.6,117,2020-08-10,B2B,UK,0
1810,75,694.86,182,2022-02-07,B2B,USA,0
1811,49,186.08,98,2025-10-24,B2B,France,0
1812,71,286.8,65,2024-01-21,SMB,India,1
1813,37,1640.69,79,2025-08-03,B2C,UAE,0
1814,46,805.88,142,2024-12-15,Enterprise,UK,0
1815,54,1776.47,43,2020-07-30,SMB,Germany,0
1816,74,1946.0,155,2022-04-13,B2B,India,1
1817,0,525.57,195,2022-12-29,B2B,Australia,0
1818,42,663.21,123,2026-02-27,B2B,Australia,0
1819,55,477.51,130,2021-06-20,SMB,Germany,0
1820,18,1080.08,76,2023-03-25,B2B,USA,0
1821,71,166.3,123,2024-11-29,Enterprise,UAE,0
1822,78,591.73,63,2025-06-08,Enterprise,India,0
1823,32,444.29,179,2021-05-12,B2B,Germany,0
1824,51,764.93,110,2020-04-28,B2C,Japan,0
1825,40,491.78,177,2022-09-07,B2C,Germany,0
1826,46,1069.34,73,2021-10-10,B2B,UK,0
1827,67,2337.97,15,2023-06-26,Enterprise,Germany,0
1828,30,2713.99,129,2026-03-06,SMB,India,0
1829,19,493.28,37,2020-02-26,B2B,Japan,0
1830,57,1962.61,103,2026-03-12,B2B,France,1
1831,76,64.92,10,2024-07-29,B2B,UAE,1
1832,73,1202.85,149,2021-01-16,B2C,UAE,0
1833,22,180.26,35,2022-07-09,SMB,Germany,0
1834,39,1942.88,178,2021-04-09,SMB,Germany,1
1835,76,2424.78,162,2025-03-05,B2C,India,0
1836,72,1360.82,176,2021-04-26,B2C,UAE,1
1837,32,488.07,182,2021-09-22,B2C,France,1
1838,74,256.63,110,2025-08-03,B2C,Japan,0
1839,30,711.88,68,2023-04-10,B2C,UAE,0
1840,72,572.82,74,2025-09-15,SMB,Canada,0
1841,47,702.76,138,2023-01-24,SMB,France,0
1842,42,842.73,103,2024-08-28,B2C,USA,0
1843,38,2135.08,159,2025-05-30,Enterprise,Japan,0
1844,34,334.38,114,2025-04-18,B2C,France,1
1845,53,213.08,116,2022-09-25,Enterprise,UK,0
1846,56,682.29,126,2025-02-13,SMB,Australia,1
1847,51,633.27,113,2026-03-07,SMB,India,0
1848,58,788.02,11,2021-08-15,SMB,Australia,1
1849,51,937.75,4,2024-04-20,B2C,Japan,0
1850,66,711.57,105,2022-02-19,SMB,India,1
1851,70,305.64,133,2025-09-12,SMB,Singapore,0
1852,67,883.61,150,2021-07-13,B2C,Singapore,1
1853,55,3089.27,167,2020-10-12,B2C,Singapore,0
1854,67,685.59,169,2023-02-05,Enterprise,Canada,1
1855,76,849.31,139,2024-08-26,B2C,USA,0
1856,71,2338.16,186,2023-10-24,B2B,India,0
1857,55,273.32,11,2025-09-10,SMB,Singapore,0
1858,79,616.45,48,2022-12-30,B2B,Singapore,0
1859,43,2072.0,122,2020-01-11,B2B,UAE,0
1860,19,1529.86,53,2023-03-04,B2C,UK,0
1861,51,1469.51,57,2023-05-07,Enterprise,Singapore,0
1862,55,67.87,168,2025-06-28,SMB,Singapore,0
1863,58,347.77,49,2021-08-31,Enterprise,Germany,1
1864,79,159.72,190,2025-01-03,SMB,Germany,0
1865,79,2838.93,61,2026-01-15,B2C,USA,0
1866,53,1129.64,52,2025-06-06,SMB,USA,0
1867,59,658.47,156,2023-11-14,Enterprise,Germany,0
1868,69,325.96,194,2023-09-23,B2B,Canada,0
1869,79,485.4,77,2026-03-10,SMB,UK,0
1870,51,6123.86,42,2026-02-03,SMB,Australia,0
1871,62,689.47,78,2024-03-25,B2C,Singapore,0
1872,21,370.92,69,2025-02-08,B2B,USA,0
1873,28,212.49,163,2023-08-11,B2B,Australia,0
1874,59,4293.01,98,2022-02-11,B2C,Canada,0
1875,30,673.71,9,2022-09-05,B2C,UK,0
1876,56,484.8,7,2026-05-31,SMB,UAE,0
1877,53,180.63,57,2024-04-17,B2C,Germany,0
1878,71,273.84,36,2022-08-14,SMB,UK,0
1879,22,2263.04,35,2024-08-09,Enterprise,UK,1
1880,56,140.05,14,2020-06-27,SMB,Germany,0
1881,28,194.36,126,2023-07-27,B2C,USA,1
1882,44,473.96,74,2025-04-21,B2C,USA,0
1883,20,1106.12,81,2024-04-10,SMB,Singapore,0
1884,76,767.25,74,2024-04-30,Enterprise,Canada,0
1885,62,404.11,160,2021-09-15,B2B,France,0
1886,79,390.35,152,2025-07-21,Enterprise,Singapore,0
1887,45,365.74,39,2020-05-31,B2B,Japan,0
1888,52,624.06,84,2021-06-01,SMB,USA,0
1889,54,295.94,34,2025-08-19,B2C,UAE,1
1890,31,895.88,167,2023-09-21,B2B,UAE,0
1891,46,2432.24,168,2021-02-15,Enterprise,Canada,0
1892,69,2032.92,143,2024-12-08,B2C,France,0
1893,54,138.85,177,2021-02-12,B2C,Germany,0
1894,79,244.93,60,2025-11-24,B2C,Canada,1
1895,34,1122.02,142,2025-02-14,B2B,Australia,1
1896,31,802.15,143,2020-03-03,B2B,France,0
1897,48,858.19,12,2021-08-13,Enterprise,Canada,0
1898,65,3087.3,146,2024-08-06,B2C,Singapore,0
1899,69,6417.12,15,2021-09-24,SMB,UK,0
1900,55,1494.24,134,2020-11-02,B2C,UAE,1
1901,72,153.19,189,2025-04-07,Enterprise,Canada,1
1902,73,574.81,8,2022-12-21,B2C,UAE,0
1903,22,2725.7,121,2023-10-18,SMB,UK,0
1904,35,4003.09,110,2024-06-16,B2B,Germany,0
1905,35,551.32,50,2020-11-24,SMB,India,0
1906,32,1136.87,146,2023-09-07,SMB,Australia,0
1907,68,1380.5,101,2025-12-25,SMB,Canada,0
1908,21,1637.82,67,2024-04-05,B2C,UAE,0
1909,55,2122.55,152,2023-07-21,B2B,Japan,0
1910,70,49.6,95,2025-06-21,B2B,Japan,0
1911,70,1382.69,168,2026-01-25,SMB,USA,0
1912,58,623.49,123,2020-05-27,B2B,Australia,1
1913,26,828.15,152,2020-10-07,SMB,UAE,0
1914,76,263.2,184,2022-08-19,SMB,France,1
1915,77,300.3,45,2023-03-23,B2C,Japan,0
1916,36,529.25,140,2022-07-20,Enterprise,Germany,0
1917,42,1234.05,167,2021-01-05,B2B,UAE,0
1918,66,165.3,157,2024-11-12,SMB,Canada,0
1919,37,718.35,124,2021-02-07,B2B,Japan,0
1920,31,3530.91,1,2021-02-15,Enterprise,Japan,1
1921,76,6150.34,129,2024-12-22,B2B,India,0
1922,25,749.63,120,2021-11-12,B2B,Canada,1
1923,26,492.44,165,2023-05-11,SMB,Canada,0
1924,38,478.58,140,2020-04-28,B2C,Germany,0
1925,51,1315.41,68,2020-07-07,SMB,USA,0
1926,73,1271.59,71,2023-08-21,B2C,USA,1
1927,57,522.77,176,2020-08-17,B2B,Singapore,0
1928,74,311.8,40,2023-04-16,Enterprise,India,0
1929,71,212.96,143,2024-01-08,B2B,Australia,0
1930,76,574.95,154,2024-03-15,Enterprise,UAE,0
1931,58,2217.93,183,2024-10-30,Enterprise,UK,1
1932,30,314.91,153,2021-08-19,B2B,UAE,0
1933,43,407.3,95,2022-09-27,B2B,Canada,0
1934,59,582.49,121,2025-12-15,B2C,Canada,0
1935,73,301.72,170,2024-08-14,SMB,Australia,0
1936,62,5131.3,25,2026-05-07,B2C,Singapore,0
1937,76,1156.11,25,2022-01-07,SMB,France,0
1938,54,1506.32,153,2021-11-27,Enterprise,UK,0
1939,47,215.63,17,2021-12-18,B2B,UAE,0
1940,64,526.89,75,2020-11-19,B2B,France,0
1941,78,1429.88,21,2024-04-15,SMB,Australia,1
1942,37,917.22,186,2022-09-13,Enterprise,UK,0
1943,24,10930.37,16,2025-07-31,Enterprise,UK,0
1944,71,1417.77,111,2021-08-09,Enterprise,Australia,1
1945,61,364.81,135,2022-08-09,B2B,Canada,1
1946,37,703.33,75,2025-03-03,B2C,Singapore,0
1947,33,1023.9,133,2022-11-06,Enterprise,Germany,0
1948,19,1931.94,98,2025-02-25,SMB,India,0
1949,27,58.09,79,2022-11-11,Enterprise,Canada,1
1950,58,284.11,153,2020-02-08,SMB,Germany,0
1951,69,940.3,136,2025-03-20,SMB,Australia,0
1952,52,65.98,129,2023-03-24,B2C,Germany,0
1953,60,2276.89,190,2026-02-16,SMB,UK,0
1954,45,763.79,161,2021-10-09,SMB,Germany,0
1955,27,592.3,175,2020-10-29,B2B,Canada,0
1956,30,163.02,60,2024-12-14,SMB,India,1
1957,39,3518.51,43,2023-11-16,Enterprise,UK,0
1958,51,185.92,133,2023-05-10,B2C,UK,0
1959,33,2125.71,90,2024-10-03,B2C,Canada,0
1960,25,6406.5,103,2022-10-21,B2B,Singapore,1
1961,74,3965.8,22,2025-02-14,B2C,India,0
1962,37,882.76,191,2023-05-22,B2B,France,0
1963,27,531.81,2,2022-03-26,B2B,Germany,0
1964,72,1737.13,99,2024-04-24,B2C,Australia,0
1965,46,620.24,102,2025-06-02,SMB,Singapore,0
1966,66,936.57,3,2021-03-12,Enterprise,Japan,0
1967,67,206.42,1,2022-08-29,B2C,Canada,1
1968,69,1636.84,139,2024-04-11,B2C,Japan,0
1969,70,349.82,115,2026-05-31,B2C,Japan,0
1970,59,2763.42,197,2024-01-10,B2B,Australia,0
1971,47,192.65,93,2026-06-12,B2B,Singapore,0
1972,77,407.64,17,2023-04-26,B2C,Japan,1
1973,77,543.9,129,2023-04-24,B2C,India,0
1974,41,374.79,161,2020-03-30,B2B,India,0
1975,19,392.76,174,2024-06-09,B2C,Australia,0
1976,51,746.82,158,2023-01-29,B2C,France,1
1977,59,365.8,77,2020-02-03,B2B,UAE,0
1978,38,321.98,52,2026-05-07,Enterprise,UK,1
1979,51,528.18,109,2020-07-19,B2C,France,0
1980,49,1639.83,137,2025-07-27,B2B,UAE,0
1981,47,2356.65,75,2023-03-18,SMB,India,0
1982,31,366.44,131,2022-07-31,SMB,UAE,0
