customer_id,days_as_customer,total_transactions,total_spent,days_since_last_purchase,purchase_count,avg_order_value,support_tickets_raised,newsletter_subscriber,referrals_made,lifetime_months
30459,469,434,320.37,669,434,0.74,26,1,33,15.4
30460,1537,334,9320.87,473,334,27.91,15,0,12,50.5
30461,2117,252,3053.97,257,252,12.12,4,1,22,69.5
30462,940,219,566.73,363,219,2.59,5,1,30,30.9
30463,793,393,333.83,349,393,0.85,25,1,11,26.1
30464,1673,206,4415.12,269,206,21.43,6,1,37,55.0
30465,2017,148,6870.69,478,148,46.42,15,1,35,66.3
30466,780,57,11983.86,336,57,210.24,4,0,6,25.6
30467,550,309,20676.55,226,309,66.91,18,1,18,18.1
30468,821,468,2428.17,604,468,5.19,7,1,37,27.0
30469,2414,438,2271.43,137,438,5.19,17,1,42,79.3
30470,1722,413,783.93,180,413,1.9,22,0,17,56.6
30471,489,23,1337.54,693,23,58.15,15,1,49,16.1
30472,1698,164,16149.24,368,164,98.47,21,0,4,55.8
30473,2364,193,7044.43,191,193,36.5,23,1,2,77.7
30474,1776,153,1782.93,332,153,11.65,10,1,32,58.3
30475,1516,177,4493.03,409,177,25.38,23,1,0,49.8
30476,1814,434,35165.7,627,434,81.03,26,1,0,59.6
30477,695,114,782.96,383,114,6.87,25,0,45,22.8
30478,908,19,38695.22,463,19,2036.59,7,0,23,29.8
30479,1299,22,11235.9,100,22,510.72,29,1,13,42.7
30480,1444,256,3084.75,255,256,12.05,17,1,47,47.4
30481,796,364,3158.28,340,364,8.68,19,1,44,26.1
30482,1504,419,2472.61,615,419,5.9,1,1,44,49.4
30483,40,307,19455.6,51,307,63.37,8,0,9,1.3
30484,1592,137,1027.23,667,137,7.5,25,1,26,52.3
30485,1972,255,89.36,470,255,0.35,29,1,45,64.8
30486,1604,317,5938.38,665,317,18.73,12,1,28,52.7
30487,124,419,911.53,716,419,2.18,4,0,34,4.1
30488,874,8,3223.22,215,8,402.9,7,0,10,28.7
30489,1637,491,568.13,507,491,1.16,4,0,22,53.8
30490,839,98,3607.0,204,98,36.81,8,1,11,27.6
30491,769,458,5296.92,717,458,11.57,1,1,44,25.3
30492,677,339,466.55,389,339,1.38,2,1,32,22.2
30493,1431,59,550.75,35,59,9.33,1,1,47,47.0
30494,2008,7,329.07,198,7,47.01,0,1,44,66.0
30495,2356,277,477.24,486,277,1.72,26,1,0,77.4
30496,685,449,132.07,272,449,0.29,14,1,17,22.5
30497,1955,72,820.09,550,72,11.39,14,0,4,64.2
30498,1600,320,1279.82,30,320,4.0,25,1,13,52.6
30499,1765,497,2739.99,153,497,5.51,22,1,36,58.0
30500,1642,285,3179.05,567,285,11.15,24,1,12,53.9
30501,536,442,635.46,368,442,1.44,22,1,35,17.6
30502,580,183,738.39,257,183,4.03,7,1,34,19.1
30503,2103,198,12124.6,645,198,61.24,3,1,39,69.1
30504,216,280,23524.69,524,280,84.02,21,1,1,7.1
30505,2238,63,13668.55,95,63,216.96,5,0,19,73.5
30506,886,153,1187.1,304,153,7.76,10,0,27,29.1
30507,1571,249,1499.92,610,249,6.02,13,1,21,51.6
30508,689,356,44639.4,301,356,125.39,26,1,21,22.6
30509,153,353,1685.56,289,353,4.77,20,0,48,5.0
30510,607,266,207.33,657,266,0.78,21,1,36,19.9
30511,1897,159,20313.73,633,159,127.76,9,1,22,62.3
30512,2479,323,2660.49,292,323,8.24,23,1,16,81.4
30513,2075,275,380.17,107,275,1.38,26,0,10,68.2
30514,2101,168,957.44,147,168,5.7,24,1,21,69.0
30515,2227,216,3194.19,336,216,14.79,15,1,17,73.2
30516,1474,418,497.77,140,418,1.19,13,1,27,48.4
30517,971,98,348.44,260,98,3.56,17,1,37,31.9
30518,597,394,1436.49,224,394,3.65,12,1,3,19.6
30519,1310,122,27907.43,589,122,228.75,22,0,10,43.0
30520,371,429,4282.83,45,429,9.98,19,1,36,12.2
30521,2548,270,113.84,321,270,0.42,22,1,28,83.7
30522,2035,209,38.88,34,209,0.19,8,1,41,66.9
30523,640,371,367.12,343,371,0.99,5,0,45,21.0
30524,60,359,7478.84,674,359,20.83,16,0,45,2.0
30525,2304,270,138298.3,721,270,512.22,25,1,3,75.7
30526,1506,218,2728.43,67,218,12.52,15,1,8,49.5
30527,2219,463,708.66,428,463,1.53,8,1,22,72.9
30528,1583,234,24109.98,146,234,103.03,23,0,7,52.0
30529,330,205,1319.36,157,205,6.44,13,1,39,10.8
30530,920,341,113.23,704,341,0.33,5,0,37,30.2
30531,1887,76,814.22,111,76,10.71,19,0,49,62.0
30532,1301,188,1646.23,65,188,8.76,26,1,17,42.7
30533,983,132,9740.18,647,132,73.79,6,0,7,32.3
30534,1893,351,3492.69,525,351,9.95,27,1,46,62.2
30535,1619,176,5144.75,517,176,29.23,25,1,33,53.2
30536,1282,52,6010.69,489,52,115.59,0,0,37,42.1
30537,2248,336,2069.53,122,336,6.16,27,1,41,73.9
30538,1673,53,3057.93,136,53,57.7,26,0,45,55.0
30539,1665,247,9139.45,233,247,37.0,14,0,5,54.7
30540,583,257,2188.5,297,257,8.52,17,1,46,19.2
30541,460,294,1140.74,599,294,3.88,7,0,12,15.1
30542,2349,227,57628.02,252,227,253.87,21,1,8,77.2
30543,480,348,3755.4,663,348,10.79,8,0,43,15.8
30544,2208,446,3570.99,202,446,8.01,28,1,41,72.5
30545,201,76,483.51,611,76,6.36,1,1,20,6.6
30546,809,120,427.66,722,120,3.56,16,1,33,26.6
30547,1731,351,10750.43,595,351,30.63,28,1,35,56.9
30548,1299,487,4467.03,224,487,9.17,17,1,45,42.7
30549,2364,162,7009.48,143,162,43.27,18,1,46,77.7
30550,476,416,3308.74,166,416,7.95,5,0,31,15.6
30551,1617,20,471.5,607,20,23.58,10,0,47,53.1
30552,96,201,738.36,309,201,3.67,10,1,33,3.2
30553,2032,480,37.18,520,480,0.08,23,0,9,66.8
30554,1452,45,2791.44,679,45,62.03,29,0,15,47.7
30555,2552,7,2916.43,239,7,416.63,7,1,26,83.8
30556,2429,417,8183.82,91,417,19.63,14,0,28,79.8
30557,2152,445,1825.67,45,445,4.1,27,0,1,70.7
30558,2303,125,74315.26,604,125,594.52,9,0,3,75.7
30559,1039,278,331.31,569,278,1.19,1,1,21,34.1
30560,340,482,224.68,310,482,0.47,20,0,9,11.2
30561,2091,296,501.16,252,296,1.69,18,0,4,68.7
30562,1466,444,590.0,48,444,1.33,7,0,46,48.2
30563,1230,476,2279.77,547,476,4.79,20,0,7,40.4
30564,2425,208,3335.38,23,208,16.04,25,1,46,79.7
30565,2474,474,1009.87,249,474,2.13,16,0,39,81.3
30566,2378,369,1750.95,107,369,4.75,21,1,0,78.1
30567,348,487,8843.67,420,487,18.16,8,0,8,11.4
30568,2358,391,9574.33,622,391,24.49,9,1,34,77.5
30569,1934,241,12028.22,679,241,49.91,21,0,49,63.5
30570,1879,82,3946.99,62,82,48.13,10,1,8,61.7
30571,2094,80,312.64,370,80,3.91,4,1,46,68.8
30572,2322,269,335.57,475,269,1.25,21,0,18,76.3
30573,2491,236,4800.1,176,236,20.34,21,0,12,81.8
30574,2544,56,2303.9,696,56,41.14,19,0,44,83.6
30575,2044,246,4518.23,616,246,18.37,21,1,32,67.1
30576,467,55,2537.19,728,55,46.13,20,1,35,15.3
30577,1929,45,1338.29,261,45,29.74,1,1,17,63.4
30578,760,196,408.16,473,196,2.08,23,0,30,25.0
30579,1179,388,10661.61,296,388,27.48,3,1,18,38.7
30580,1773,104,7605.82,441,104,73.13,28,0,31,58.2
30581,1554,38,3020.32,279,38,79.48,0,1,4,51.1
30582,1987,270,3642.26,295,270,13.49,3,0,42,65.3
30583,2202,417,67.97,244,417,0.16,1,1,14,72.3
30584,845,347,3880.95,260,347,11.18,16,1,2,27.8
30585,291,8,7821.0,469,8,977.62,1,0,37,9.6
30586,353,397,2975.55,372,397,7.5,22,1,31,11.6
30587,1711,259,2932.75,391,259,11.32,23,0,0,56.2
30588,2264,327,22866.07,227,327,69.93,13,0,28,74.4
30589,1788,463,5881.86,394,463,12.7,8,1,6,58.7
30590,579,398,2679.0,185,398,6.73,9,1,47,19.0
30591,1592,15,2865.74,223,15,191.05,1,1,33,52.3
30592,2271,138,338.0,541,138,2.45,16,1,6,74.6
30593,234,394,1593.66,522,394,4.04,16,1,29,7.7
30594,928,418,3575.87,585,418,8.55,26,1,2,30.5
30595,72,166,1230.8,659,166,7.41,17,1,4,2.4
30596,2487,370,1806.13,686,370,4.88,7,1,19,81.7
30597,1784,345,2210.99,180,345,6.41,29,1,20,58.6
30598,451,495,1242.98,578,495,2.51,1,0,4,14.8
30599,663,391,2896.76,590,391,7.41,22,1,47,21.8
30600,2539,468,2784.12,114,468,5.95,18,0,37,83.4
30601,2199,27,1152.44,544,27,42.68,0,1,6,72.2
30602,1120,400,1439.64,182,400,3.6,22,1,16,36.8
30603,1412,228,76.48,578,228,0.34,26,1,20,46.4
30604,1124,462,10898.89,218,462,23.59,17,0,36,36.9
30605,2541,395,9385.64,474,395,23.76,20,0,21,83.5
30606,2239,306,2913.82,509,306,9.52,17,1,27,73.6
30607,1004,135,4122.6,29,135,30.54,28,1,21,33.0
30608,1454,226,3994.4,77,226,17.67,29,1,46,47.8
30609,2034,99,173.83,202,99,1.76,18,0,4,66.8
30610,1330,284,9462.7,487,284,33.32,25,1,2,43.7
30611,1440,137,3042.21,371,137,22.21,16,0,24,47.3
30612,1273,3,155.74,558,3,51.91,13,1,17,41.8
30613,346,139,275.01,175,139,1.98,26,0,16,11.4
30614,2212,404,21259.36,663,404,52.62,10,1,18,72.7
30615,875,112,362.48,243,112,3.24,15,0,9,28.7
30616,782,108,7114.35,287,108,65.87,24,1,17,25.7
30617,813,20,15889.42,665,20,794.47,1,0,41,26.7
30618,1650,49,3490.76,261,49,71.24,21,0,1,54.2
30619,89,384,896.21,702,384,2.33,20,1,2,2.9
30620,1350,383,325.41,99,383,0.85,3,1,10,44.3
30621,1962,230,3092.7,537,230,13.45,3,0,19,64.5
30622,759,240,7576.76,77,240,31.57,9,0,44,24.9
30623,736,147,1081.46,553,147,7.36,28,1,43,24.2
30624,2412,74,521.61,415,74,7.05,19,1,16,79.2
30625,1832,54,965.93,88,54,17.89,22,0,0,60.2
30626,117,432,64126.78,169,432,148.44,4,0,11,3.8
30627,221,178,4471.17,466,178,25.12,20,1,33,7.3
30628,814,68,12529.9,476,68,184.26,17,1,43,26.7
30629,2542,335,3911.79,477,335,11.68,8,1,34,83.5
30630,1547,485,2719.33,355,485,5.61,1,0,49,50.8
30631,455,458,2020.93,66,458,4.41,26,0,0,14.9
30632,1605,426,1029.61,556,426,2.42,18,0,18,52.7
30633,441,277,3125.73,521,277,11.28,17,1,44,14.5
30634,1756,284,11706.21,240,284,41.22,27,0,26,57.7
30635,481,368,4927.11,539,368,13.39,28,1,42,15.8
30636,1817,496,19210.44,595,496,38.73,20,0,22,59.7
30637,1848,205,2319.68,306,205,11.32,20,1,14,60.7
30638,730,124,11023.55,635,124,88.9,5,1,22,24.0
30639,277,76,2663.93,442,76,35.05,18,0,8,9.1
30640,1097,465,23251.24,330,465,50.0,18,0,41,36.0
30641,1643,323,4093.19,507,323,12.67,0,1,9,54.0
30642,1542,481,144.87,695,481,0.3,27,1,36,50.7
30643,1957,423,242.2,451,423,0.57,18,1,32,64.3
30644,473,452,62774.65,702,452,138.88,26,0,39,15.5
30645,2185,318,19392.24,51,318,60.98,5,0,39,71.8
30646,1511,458,2113.63,193,458,4.61,17,1,21,49.6
30647,520,248,92.27,539,248,0.37,18,0,22,17.1
30648,1171,375,1246.27,579,375,3.32,5,1,40,38.5
30649,2001,370,1728.18,212,370,4.67,4,1,41,65.7
30650,1052,489,8393.8,201,489,17.17,17,1,39,34.6
30651,1538,378,1201.02,430,378,3.18,18,1,30,50.5
30652,1588,211,10590.75,373,211,50.19,25,1,18,52.2
30653,733,291,836.54,517,291,2.87,24,0,14,24.1
30654,2238,309,11151.67,231,309,36.09,10,1,37,73.5
30655,1992,14,390.47,287,14,27.89,25,0,12,65.4
30656,2026,308,16415.74,533,308,53.3,1,0,26,66.6
30657,1570,165,4666.64,256,165,28.28,28,0,2,51.6
30658,2179,349,619.79,192,349,1.78,29,0,33,71.6
30659,247,174,89.82,720,174,0.52,3,1,27,8.1
30660,1562,17,3075.29,360,17,180.9,20,1,10,51.3
30661,2416,308,6227.78,586,308,20.22,0,1,21,79.4
30662,2052,33,538.58,418,33,16.32,2,1,23,67.4
30663,1074,202,3102.47,175,202,15.36,28,1,3,35.3
30664,954,346,787.5,300,346,2.28,20,0,42,31.3
30665,2313,243,583.36,50,243,2.4,22,0,38,76.0
30666,2535,33,480.31,191,33,14.55,29,1,20,83.3
30667,591,57,2553.1,724,57,44.79,23,0,40,19.4
30668,639,322,42515.83,641,322,132.04,18,1,10,21.0
30669,2312,301,12475.6,569,301,41.45,5,1,45,76.0
30670,632,261,2322.39,486,261,8.9,3,1,9,20.8
30671,1668,296,16221.07,284,296,54.8,21,1,28,54.8
30672,1146,187,19451.1,174,187,104.02,23,1,24,37.6
30673,1358,488,1257.53,104,488,2.58,22,0,40,44.6
30674,1400,25,13298.97,394,25,531.96,26,0,39,46.0
30675,957,51,524.99,613,51,10.29,21,0,36,31.4
30676,1162,336,1315.34,369,336,3.91,3,1,6,38.2
30677,2390,275,3480.41,39,275,12.66,23,0,16,78.5
30678,1121,446,1779.07,386,446,3.99,23,0,8,36.8
30679,1800,71,1250.94,474,71,17.62,12,0,39,59.1
30680,1544,174,736.46,204,174,4.23,27,1,32,50.7
30681,408,148,209.67,607,148,1.42,14,1,48,13.4
30682,2487,273,1640.43,22,273,6.01,4,1,21,81.7
30683,2145,239,3227.4,152,239,13.5,27,0,46,70.5
30684,1696,173,576.5,118,173,3.33,16,0,47,55.7
30685,1184,440,6303.56,152,440,14.33,24,1,19,38.9
30686,223,443,1066.34,322,443,2.41,17,0,2,7.3
30687,579,113,1052.99,511,113,9.32,29,0,9,19.0
30688,1363,117,783.25,717,117,6.69,24,1,45,44.8
30689,1198,415,23222.91,345,415,55.96,18,0,17,39.4
30690,498,196,11537.91,411,196,58.87,14,0,2,16.4
30691,2508,469,3104.1,268,469,6.62,11,0,29,82.4
30692,846,366,12242.69,567,366,33.45,3,1,15,27.8
30693,1053,306,9196.41,712,306,30.05,5,0,7,34.6
30694,997,411,3966.4,228,411,9.65,10,1,49,32.8
30695,59,496,653.05,423,496,1.32,10,1,8,1.9
30696,1908,71,365.97,187,71,5.15,17,1,39,62.7
30697,1050,271,3568.78,316,271,13.17,10,1,15,34.5
30698,1631,255,519.65,16,255,2.04,26,0,5,53.6
30699,763,346,145.97,709,346,0.42,20,1,14,25.1
30700,86,467,2142.46,607,467,4.59,18,0,7,2.8
30701,1926,219,388.11,208,219,1.77,4,1,40,63.3
30702,725,40,1429.83,261,40,35.75,12,0,11,23.8
30703,2085,290,654.59,645,290,2.26,7,0,37,68.5
30704,2322,109,416.22,566,109,3.82,18,0,17,76.3
30705,695,15,4826.83,220,15,321.79,29,0,18,22.8
30706,1765,145,5785.93,326,145,39.9,8,0,6,58.0
30707,1555,412,19146.71,665,412,46.47,2,1,7,51.1
30708,1662,21,35212.16,570,21,1676.77,4,1,14,54.6
30709,873,86,1558.92,588,86,18.13,26,1,6,28.7
30710,1193,356,664.83,100,356,1.87,23,0,21,39.2
30711,44,44,460.65,105,44,10.47,21,0,18,1.4
30712,504,449,13644.45,720,449,30.39,25,1,27,16.6
30713,1774,130,836.64,198,130,6.44,29,1,29,58.3
30714,226,137,1705.7,312,137,12.45,21,1,14,7.4
30715,481,437,3297.9,189,437,7.55,15,1,38,15.8
30716,723,139,10080.16,271,139,72.52,7,0,8,23.8
30717,2311,292,366.98,653,292,1.26,26,1,9,75.9
30718,451,478,8424.15,440,478,17.62,4,1,21,14.8
30719,942,411,3556.24,180,411,8.65,11,1,23,30.9
30720,1422,433,11084.14,148,433,25.6,21,0,19,46.7
30721,954,232,3114.67,612,232,13.43,7,0,23,31.3
30722,1485,435,12454.43,287,435,28.63,19,0,30,48.8
30723,2427,5,1490.76,368,5,298.15,1,1,11,79.7
30724,2397,447,6156.53,649,447,13.77,11,1,15,78.7
30725,163,70,1517.92,305,70,21.68,18,1,3,5.4
30726,827,39,2657.72,463,39,68.15,28,0,30,27.2
30727,268,339,1035.14,538,339,3.05,2,0,41,8.8
30728,1243,85,2415.69,420,85,28.42,19,1,28,40.8
30729,2415,5,25225.49,328,5,5045.1,29,1,39,79.3
30730,2521,137,1274.78,227,137,9.3,20,0,49,82.8
30731,932,217,1274.73,309,217,5.87,22,0,22,30.6
30732,1404,125,419.51,442,125,3.36,8,1,37,46.1
30733,1723,413,650.03,228,413,1.57,2,0,25,56.6
30734,1066,264,617.07,215,264,2.34,0,0,34,35.0
30735,369,355,4840.96,98,355,13.64,6,1,20,12.1
30736,1840,60,5741.27,47,60,95.69,17,0,13,60.4
30737,735,242,270.59,467,242,1.12,5,1,42,24.1
30738,736,229,14637.62,435,229,63.92,12,1,41,24.2
30739,2281,425,519.93,190,425,1.22,4,1,30,74.9
30740,39,297,3069.41,240,297,10.33,2,0,19,1.3
30741,1216,40,1525.32,468,40,38.13,5,1,34,39.9
30742,1227,255,972.15,238,255,3.81,1,1,5,40.3
30743,1602,81,1091.31,92,81,13.47,0,1,22,52.6
30744,2107,266,1849.3,4,266,6.95,27,1,6,69.2
30745,1455,390,1109.07,729,390,2.84,27,1,36,47.8
30746,1928,438,68.54,502,438,0.16,22,1,0,63.3
30747,697,248,2420.51,356,248,9.76,17,1,4,22.9
30748,2340,22,8726.8,368,22,396.67,4,0,4,76.9
30749,1732,226,3091.32,643,226,13.68,9,0,28,56.9
30750,1851,487,3412.85,67,487,7.01,5,1,1,60.8
30751,2202,349,1206.03,497,349,3.46,10,1,6,72.3
30752,467,401,1536.65,660,401,3.83,2,1,14,15.3
30753,900,427,1693.02,99,427,3.96,21,0,29,29.6
30754,2505,344,1499.5,234,344,4.36,6,1,4,82.3
30755,2044,37,14319.85,653,37,387.02,25,1,31,67.1
30756,1481,266,430.21,369,266,1.62,20,1,18,48.7
30757,468,199,2197.6,299,199,11.04,14,1,6,15.4
30758,893,427,2992.93,365,427,7.01,0,0,17,29.3
30759,2018,59,18771.58,729,59,318.16,7,1,19,66.3
30760,1596,59,3353.68,24,59,56.84,22,1,25,52.4
30761,591,292,580.8,116,292,1.99,1,1,25,19.4
30762,1377,6,569.21,538,6,94.87,0,1,48,45.2
30763,457,56,30518.31,579,56,544.97,1,0,22,15.0
30764,1363,395,1413.75,549,395,3.58,22,0,47,44.8
30765,827,469,4315.73,56,469,9.2,24,0,31,27.2
30766,2464,495,13036.99,684,495,26.34,16,1,18,80.9
30767,1537,490,18669.35,678,490,38.1,5,1,16,50.5
30768,945,135,1702.47,585,135,12.61,26,1,42,31.0
30769,595,271,533.46,568,271,1.97,13,0,49,19.5
30770,733,21,895.94,255,21,42.66,11,0,22,24.1
30771,1821,74,537.22,33,74,7.26,12,1,4,59.8
30772,1925,240,6909.31,725,240,28.79,4,1,0,63.2
30773,1082,474,908.24,91,474,1.92,29,1,5,35.5
30774,2048,351,43152.09,379,351,122.94,0,1,32,67.3
30775,385,414,488.18,505,414,1.18,21,0,11,12.6
30776,2527,419,391.89,41,419,0.94,7,1,16,83.0
30777,2232,132,1093.23,694,132,8.28,20,0,28,73.3
30778,1288,281,107.44,575,281,0.38,5,1,14,42.3
30779,136,493,12418.7,256,493,25.19,22,0,36,4.5
30780,722,76,197.77,133,76,2.6,29,1,44,23.7
30781,2165,476,2169.52,435,476,4.56,9,1,20,71.1
30782,1309,390,655.43,356,390,1.68,29,1,13,43.0
30783,434,23,9002.65,38,23,391.42,21,1,39,14.3
30784,2173,249,103.39,43,249,0.42,5,0,34,71.4
30785,672,413,2892.72,94,413,7.0,19,1,13,22.1
30786,821,193,1021.12,596,193,5.29,17,0,31,27.0
30787,217,168,3684.3,626,168,21.93,22,1,13,7.1
30788,2306,190,560.47,230,190,2.95,12,1,11,75.8
30789,1594,43,483.7,149,43,11.25,26,1,33,52.4
30790,1179,39,967.21,325,39,24.8,5,1,32,38.7
30791,416,244,20067.77,91,244,82.24,4,1,12,13.7
30792,420,371,3209.45,492,371,8.65,19,1,26,13.8
30793,351,488,318.35,221,488,0.65,2,1,18,11.5
30794,150,165,3162.92,408,165,19.17,15,0,26,4.9
30795,1001,142,2605.4,229,142,18.35,25,0,12,32.9
30796,186,228,49609.77,450,228,217.59,29,0,13,6.1
30797,2373,5,1820.21,144,5,364.04,7,1,0,78.0
30798,294,314,2876.87,571,314,9.16,20,0,15,9.7
30799,422,377,1699.15,171,377,4.51,0,0,40,13.9
30800,1398,467,2319.07,251,467,4.97,20,1,14,45.9
30801,510,363,1300.51,706,363,3.58,21,0,31,16.8
30802,1404,430,2094.98,306,430,4.87,20,0,23,46.1
30803,1477,107,516.31,720,107,4.83,13,1,6,48.5
30804,1148,367,2871.2,584,367,7.82,20,0,17,37.7
30805,1250,176,4365.77,357,176,24.81,20,0,18,41.1
30806,1146,47,5552.74,519,47,118.14,12,1,4,37.6
30807,1549,227,1152.56,559,227,5.08,19,0,21,50.9
30808,1803,86,1623.88,677,86,18.88,3,1,20,59.2
30809,2260,422,1394.42,665,422,3.3,9,0,17,74.2
30810,870,200,3876.46,278,200,19.38,4,1,3,28.6
30811,1393,60,741.72,223,60,12.36,13,1,26,45.8
30812,2060,101,1097.52,566,101,10.87,18,1,2,67.7
30813,1258,442,289.2,530,442,0.65,18,1,40,41.3
30814,1699,425,5372.38,62,425,12.64,28,0,44,55.8
30815,540,475,1933.03,118,475,4.07,2,1,35,17.7
30816,1721,382,13427.89,609,382,35.15,25,0,38,56.5
30817,2479,224,8593.43,404,224,38.36,22,0,4,81.4
30818,584,94,9181.08,436,94,97.67,11,0,10,19.2
30819,2538,259,1114.55,462,259,4.3,29,1,33,83.4
30820,1720,139,764.87,199,139,5.5,5,0,46,56.5
30821,638,262,788.01,623,262,3.01,14,0,16,21.0
30822,1820,88,3146.2,403,88,35.75,29,1,21,59.8
30823,288,30,6268.18,226,30,208.94,23,1,13,9.5
30824,335,98,207.69,423,98,2.12,15,1,16,11.0
30825,2093,185,1065.07,474,185,5.76,14,1,35,68.8
30826,973,494,2194.45,652,494,4.44,25,0,23,32.0
30827,665,438,1425.67,301,438,3.25,8,1,43,21.8
30828,2552,258,157.16,415,258,0.61,2,1,47,83.8
30829,2544,497,9987.13,456,497,20.09,16,1,0,83.6
30830,950,348,1258.95,298,348,3.62,9,0,8,31.2
30831,1947,31,3524.43,351,31,113.69,1,0,26,64.0
30832,1953,486,6384.25,226,486,13.14,8,0,38,64.2
30833,452,461,2499.06,107,461,5.42,18,0,45,14.8
30834,306,201,17972.76,147,201,89.42,21,1,8,10.1
30835,1660,75,521.37,630,75,6.95,17,1,30,54.5
30836,2313,235,6754.34,143,235,28.74,17,1,47,76.0
30837,74,410,81646.23,140,410,199.14,28,1,7,2.4
30838,2191,21,985.31,687,21,46.92,0,0,49,72.0
30839,1500,478,420.0,471,478,0.88,10,0,33,49.3
30840,2208,261,9505.01,439,261,36.42,5,1,31,72.5
30841,1786,195,683.31,262,195,3.5,9,1,49,58.7
30842,168,378,4846.54,39,378,12.82,18,1,35,5.5
30843,2418,323,1392.08,305,323,4.31,16,1,5,79.4
30844,579,71,559.09,683,71,7.87,23,1,20,19.0
30845,2031,235,35219.77,634,235,149.87,9,1,21,66.7
30846,357,9,1675.97,520,9,186.22,3,1,0,11.7
30847,2050,393,623.4,373,393,1.59,26,1,30,67.3
30848,1268,232,8017.34,353,232,34.56,17,1,4,41.7
30849,1494,252,8610.35,661,252,34.17,10,0,44,49.1
30850,561,391,5402.19,159,391,13.82,5,0,35,18.4
30851,261,145,1799.64,433,145,12.41,28,1,21,8.6
30852,155,139,206.17,200,139,1.48,11,0,21,5.1
30853,1114,197,3465.97,336,197,17.59,17,1,41,36.6
30854,891,96,1353.02,114,96,14.09,16,0,16,29.3
30855,1275,484,4599.12,707,484,9.5,29,0,22,41.9
30856,398,193,2253.77,202,193,11.68,26,1,37,13.1
30857,1035,75,268.32,400,75,3.58,2,0,29,34.0
30858,1242,350,12615.0,510,350,36.04,8,1,34,40.8
30859,2497,269,2337.03,369,269,8.69,29,0,44,82.0
30860,1486,107,1024.18,436,107,9.57,25,1,19,48.8
30861,858,489,4860.13,385,489,9.94,1,0,41,28.2
30862,271,461,2058.55,187,461,4.47,25,1,24,8.9
30863,991,48,518.77,398,48,10.81,26,1,21,32.6
30864,1120,106,6427.88,453,106,60.64,11,1,3,36.8
30865,2381,427,5165.07,389,427,12.1,4,0,31,78.2
30866,1174,288,1867.41,319,288,6.48,27,1,19,38.6
30867,1647,464,4222.61,267,464,9.1,6,0,9,54.1
30868,1993,346,30111.98,664,346,87.03,0,0,39,65.5
30869,914,452,2285.76,96,452,5.06,0,1,11,30.0
30870,2107,351,855.62,720,351,2.44,18,1,24,69.2
30871,1859,462,304.03,14,462,0.66,18,1,18,61.1
30872,147,452,147980.31,476,452,327.39,11,1,30,4.8
30873,592,122,21824.33,134,122,178.89,8,0,12,19.4
30874,1306,288,5940.69,54,288,20.63,5,0,46,42.9
30875,785,26,11467.74,191,26,441.07,12,0,41,25.8
30876,870,152,10142.93,288,152,66.73,3,1,9,28.6
30877,796,41,669.77,112,41,16.34,8,1,12,26.1
30878,2183,82,4667.22,222,82,56.92,11,1,21,71.7
30879,957,1,3737.77,175,1,3737.77,26,0,21,31.4
30880,1029,19,740.21,387,19,38.96,22,1,11,33.8
30881,874,130,27826.93,305,130,214.05,18,1,41,28.7
30882,548,64,711.75,146,64,11.12,27,1,26,18.0
30883,677,441,1136.63,55,441,2.58,26,0,25,22.2
30884,272,337,14538.74,630,337,43.14,25,0,22,8.9
30885,1382,252,441.94,116,252,1.75,3,1,22,45.4
30886,400,203,559.64,625,203,2.76,28,1,26,13.1
30887,414,139,498.67,239,139,3.59,12,1,1,13.6
30888,121,50,448.4,73,50,8.97,23,1,12,4.0
30889,1021,44,50.71,511,44,1.15,2,1,19,33.5
30890,263,19,690.77,511,19,36.36,6,0,1,8.6
30891,1691,443,1705.27,350,443,3.85,2,1,21,55.6
30892,976,54,7720.06,459,54,142.96,6,0,48,32.1
30893,1290,183,1616.11,118,183,8.83,19,1,45,42.4
30894,2414,337,8611.5,374,337,25.55,26,0,12,79.3
30895,823,48,493.78,565,48,10.29,15,0,2,27.0
30896,1530,319,797.28,217,319,2.5,25,0,33,50.3
30897,1984,313,16423.88,115,313,52.47,26,0,46,65.2
30898,583,219,110.13,722,219,0.5,7,1,1,19.2
30899,1266,37,1321.44,659,37,35.71,12,1,37,41.6
30900,1322,391,7636.29,116,391,19.53,0,0,23,43.4
30901,2173,396,649.46,202,396,1.64,22,0,7,71.4
30902,2390,489,23140.14,511,489,47.32,29,0,1,78.5
30903,1181,240,5400.19,61,240,22.5,19,0,24,38.8
30904,2459,327,9199.07,603,327,28.13,1,1,38,80.8
30905,2101,182,1648.67,95,182,9.06,20,0,22,69.0
30906,2116,389,2532.08,321,389,6.51,27,1,25,69.5
30907,336,173,77.14,268,173,0.45,15,1,37,11.0
30908,212,340,18700.22,343,340,55.0,2,1,19,7.0
30909,552,467,4194.55,724,467,8.98,22,1,39,18.1
30910,293,317,278.79,637,317,0.88,24,0,5,9.6
30911,351,12,1491.86,154,12,124.32,0,1,31,11.5
30912,877,406,1142.61,703,406,2.81,12,1,47,28.8
30913,878,36,14030.17,301,36,389.73,19,1,31,28.8
30914,1896,371,404.9,698,371,1.09,15,0,36,62.3
30915,938,145,395.59,297,145,2.73,26,1,36,30.8
30916,1491,42,10978.11,106,42,261.38,24,1,16,49.0
30917,218,161,243.83,574,161,1.51,10,1,43,7.2
